Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_000003.12	NUDT16	+	NP_001165376.1	131382046	131383442	U8 snoRNA-decapping enzyme isoform 3
NC_000003.12	MRPL3	-	NP_009139.1	131502819	131462725	39S ribosomal protein L3, mitochondrial
NC_000003.12	CPNE4	-	NP_702907.1	132037607	131535197	copine-4 isoform 1
NC_000003.12	ACP3	+	XP_011511249.1	132317457	132367822	prostatic acid phosphatase isoform X2
NC_000003.12	DNAJC13	+	NP_001316055.1	132434551	132538282	dnaJ homolog subfamily C member 13 isoform 1
NC_000003.12	ACKR4	+	NP_057641.1	132600398	132601450	atypical chemokine receptor 4
NC_000003.12	ACAD11	-	NP_115545.3	132659749	132558973	acyl-CoA dehydrogenase family member 11
NC_000003.12	UBA5	+	NP_938143.1	132665830	132676526	ubiquitin-like modifier-activating enzyme 5 isoform 2
NC_000003.12	NPHP3	-	NP_694972.3	132722353	132681912	nephrocystin-3
NC_000003.12	TMEM108	+	NP_001129941.1	133229312	133395986	transmembrane protein 108 isoform 1 precursor
NC_000003.12	BFSP2	+	XP_016862804.1	133400084	133472569	phakinin isoform X3
NC_000003.12	CDV3	+	XP_005247645.1	133574045	133588046	protein CDV3 homolog isoform X1
NC_000003.12	TOPBP1	-	NP_001350818.1	133661125	133601252	DNA topoisomerase 2-binding protein 1 isoform 2
NC_000003.12	TF	+	NP_001341632.2	133748501	133778620	serotransferrin isoform 2
NC_000003.12	SRPRB	+	NP_067026.3	133805849	133819766	signal recognition particle receptor subunit beta
NC_000003.12	RAB6B	-	NP_057661.3	133895464	133828790	ras-related protein Rab-6B isoform 1
NC_000003.12	SLCO2A1	-	NP_005621.2	134029800	133934715	solute carrier organic anion transporter family member 2A1
NC_000003.12	RYK	-	NP_002949.2	134250652	134158155	tyrosine-protein kinase RYK isoform 2 precursor
NC_000003.12	AMOTL2	-	NP_001265612.1	134375298	134357707	angiomotin-like protein 2 isoform 1
NC_000003.12	ANAPC13	-	NP_001229303.1	134482902	134478592	anaphase-promoting complex subunit 13
NC_000003.12	CEP63	+	NP_001340042.1	134495321	134574891	centrosomal protein of 63 kDa isoform f
NC_000003.12	KY	-	XP_006713675.1	134651135	134603581	kyphoscoliosis peptidase isoform X5
NC_000003.12	EPHB1	+	XP_024309158.1	134925824	135259120	ephrin type-B receptor 1 isoform X3
NC_000003.12	PPP2R3A	+	XP_016862276.1	136001499	136145166	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha isoform X2
NC_000003.12	MSL2	-	NP_060603.2	136195111	136151149	E3 ubiquitin-protein ligase MSL2 isoform 1
NC_000003.12	PCCB	+	NP_001171485.1	136250376	136330026	propionyl-CoA carboxylase beta chain, mitochondrial isoform 2 precursor
NC_000003.12	STAG1	-	XP_016861014.1	136452147	136338256	cohesin subunit SA-1 isoform X3
NC_000003.12	SLC35G2	+	NP_001091068.1	136854461	136855699	solute carrier family 35 member G2
NC_000003.12	NCK1	+	NP_001278928.1	136928002	136948453	cytoplasmic protein NCK1 isoform 1
NC_000003.12	IL20RB	+	NP_653318.2	136958114	137010223	interleukin-20 receptor subunit beta precursor
NC_000003.12	SOX14	+	NP_004180.1	137764785	137765507	transcription factor SOX-14
NC_000003.12	CLDN18	+	NP_001002026.1	137998869	138031141	claudin-18 isoform 2
NC_000003.12	DZIP1L	-	NP_775814.2	138103969	138062818	zinc finger protein DZIP1L isoform 1
NC_000003.12	A4GNT	-	NP_057245.1	138131254	138124266	alpha-1,4-N-acetylglucosaminyltransferase
NC_000003.12	DBR1	-	NP_057300.2	138174793	138161891	lariat debranching enzyme
NC_000003.12	ARMC8	+	NP_001253970.1	138187555	138295892	armadillo repeat-containing protein 8 isoform 3
NC_000003.12	NME9	-	NP_835231.1	138324895	138262542	thioredoxin domain-containing protein 6 isoform b
NC_000003.12	MRAS	+	NP_036351.3	138372884	138402269	ras-related protein M-Ras isoform 1 precursor
NC_000003.12	ESYT3	+	NP_001309760.1	138434799	138476854	extended synaptotagmin-3 isoform a
NC_000003.12	CEP70	-	XP_016862772.1	138529375	138495017	centrosomal protein of 70 kDa isoform X11
NC_000003.12	FAIM	+	XP_011511252.1	138610958	138633079	fas apoptotic inhibitory molecule 1 isoform X1
NC_000003.12	PIK3CB	-	NP_006210.1	138759341	138655391	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform isoform 1
NC_000003.12	FOXL2	-	NP_075555.1	138946720	138945594	forkhead box protein L2
NC_000003.12	FOXL2NB	+	NP_001035150.1	138947365	138950572	FOXL2 neighbor protein
NC_000003.12	PRR23A	-	NP_001128131.1	139006266	139005470	proline-rich protein 23A
NC_000003.12	PRR23B	-	NP_001013672.1	139020659	139019866	proline-rich protein 23B
NC_000003.12	PRR23C	-	NP_001128129.1	139044618	139043834	proline-rich protein 23C
NC_000003.12	MRPS22	+	NP_001350822.1	139344027	139357014	28S ribosomal protein S22, mitochondrial isoform 3
NC_000003.12	COPB2	-	XP_024309599.1	139375497	139357865	coatomer subunit beta' isoform X1
NC_000003.12	RBP2	-	NP_004155.2	139476457	139453118	retinol-binding protein 2
NC_000003.12	RBP1	-	NP_002890.2	139539716	139517629	retinol-binding protein 1 isoform a
NC_000003.12	NMNAT3	-	NP_001350897.1	139627722	139561385	nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3 isoform 6
NC_000003.12	CLSTN2	+	NP_071414.2	139935375	140566253	calsyntenin-2 precursor
NC_000003.12	TRIM42	+	XP_011511042.1	140678230	140700514	tripartite motif-containing protein 42 isoform X1
NC_000003.12	SLC25A36	+	NP_001098117.1	140942055	140976453	solute carrier family 25 member 36 isoform a
NC_000003.12	SPSB4	+	NP_543138.1	141066105	141147269	SPRY domain-containing SOCS box protein 4
NC_000003.12	PXYLP1	+	NP_001032249.1	141260176	141293205	2-phosphoxylose phosphatase 1 isoform 1
NC_000003.12	ZBTB38	+	NP_001073881.2	141442389	141445976	zinc finger and BTB domain-containing protein 38
NC_000003.12	RASA2	+	NP_001290174.1	141487084	141612313	ras GTPase-activating protein 2 isoform 2
NC_000003.12	RNF7	+	NP_001188299.1	141738342	141745277	RING-box protein 2 isoform 4
NC_000003.12	GRK7	+	XP_016861206.1	141778285	141817050	rhodopsin kinase GRK7 isoform X1
NC_000003.12	ATP1B3	+	NP_001670.1	141876802	141925701	sodium/potassium-transporting ATPase subunit beta-3
NC_000003.12	TFDP2	-	NP_001362709.1	142005455	141952515	transcription factor Dp-2 isoform 10
NC_000003.12	GK5	-	NP_001034636.1	142225453	142165624	putative glycerol kinase 5
NC_000003.12	XRN1	-	XP_016862129.1	142447942	142311513	5'-3' exoribonuclease 1 isoform X2
NC_000003.12	ATR	-	XP_011511227.1	142578702	142449431	serine/threonine-protein kinase ATR isoform X2
NC_000003.12	PLS1	+	NP_001138791.1	142664238	142712007	plastin-1
NC_000003.12	TRPC1	+	NP_001238774.1	142724560	142806235	short transient receptor potential channel 1 isoform 1
NC_000003.12	PCOLCE2	-	NP_037495.1	142888894	142818337	procollagen C-endopeptidase enhancer 2 precursor
NC_000003.12	PAQR9	-	NP_001362229.1	142963334	142950551	membrane progestin receptor epsilon isoform 2
NC_000003.12	U2SURP	+	NP_001307151.1	143027174	143056450	U2 snRNP-associated SURP motif-containing protein isoform 4
NC_000003.12	CHST2	+	NP_004258.2	143120817	143122409	carbohydrate sulfotransferase 2
NC_000003.12	SLC9A9	-	NP_775924.1	143848320	143266704	sodium/hydrogen exchanger 9
NC_000003.12	DIPK2A	+	NP_001350873.1	143985600	143989841	divergent protein kinase domain 2A isoform c
NC_000003.12	PLOD2	-	XP_024309367.1	146121171	146070719	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 isoform X2
NC_000003.12	PLSCR4	-	NP_001121778.1	146222069	146194413	phospholipid scramblase 4 isoform b
NC_000003.12	PLSCR2	-	XP_016862392.1	146496016	146441794	phospholipid scramblase 2 isoform X1
NC_000003.12	PLSCR1	-	XP_005247595.1	146533536	146516047	phospholipid scramblase 1 isoform X4
NC_000003.12	PLSCR5	-	NP_001308174.1	146605210	146586076	phospholipid scramblase family member 5 isoform 2
NC_000003.12	ZIC4	-	NP_115529.2	147402795	147388859	zinc finger protein ZIC 4 isoform 3
NC_000003.12	ZIC1	+	NP_003403.2	147410113	147413551	zinc finger protein ZIC 1
NC_000003.12	AGTR1	+	NP_114038.4	148730180	148742115	type-1 angiotensin II receptor isoform 2
NC_000003.12	CPB1	+	NP_001862.2	148827824	148860002	carboxypeptidase B preproprotein
NC_000003.12	CPA3	+	NP_001861.2	148865308	148896707	mast cell carboxypeptidase A preproprotein
NC_000003.12	GYG1	+	NP_001171649.1	148991641	149026933	glycogenin-1 isoform 2
NC_000003.12	HLTF	-	NP_001305864.1	149086334	149032222	helicase-like transcription factor isoform 1
NC_000003.12	HPS3	+	XP_016862812.1	149129724	149170475	Hermansky-Pudlak syndrome 3 protein isoform X1
NC_000003.12	CP	-	XP_006713562.1	149221790	149165961	ceruloplasmin isoform X2
NC_000003.12	TM4SF18	-	NP_620141.1	149333380	149321480	transmembrane 4 L6 family member 18
NC_000003.12	TM4SF1	-	NP_055035.1	149377545	149369868	transmembrane 4 L6 family member 1
NC_000003.12	TM4SF4	+	NP_004608.1	149474878	149502693	transmembrane 4 L6 family member 4
NC_000003.12	WWTR1	-	NP_001335291.1	149657304	149520807	WW domain-containing transcription regulator protein 1
NC_000003.12	COMMD2	-	NP_057178.2	149752442	149741523	COMM domain-containing protein 2
NC_000003.12	ANKUB1	-	XP_011511100.1	149790865	149761486	protein ANKUB1 isoform X1
NC_000003.12	RNF13	+	NP_009213.1	149846027	149961104	E3 ubiquitin-protein ligase RNF13 isoform 1 precursor
NC_000003.12	PFN2	-	NP_002619.1	149970854	149966169	profilin-2 isoform b
NC_000003.12	TMEM183B	-	NP_001073277.1	149983306	149982180	transmembrane protein 183B
NC_000003.12	TSC22D2	+	NP_055594.1	150409351	150458636	TSC22 domain family protein 2 isoform 1
NC_000003.12	SERP1	-	NP_055260.1	150546133	150544460	stress-associated endoplasmic reticulum protein 1
NC_000003.12	EIF2A	+	NP_001305975.1	150567912	150583911	eukaryotic translation initiation factor 2A isoform 5
NC_000003.12	SELENOT	+	NP_057359.2	150603363	150627134	thioredoxin reductase-like selenoprotein T precursor
NC_000003.12	ERICH6	-	NP_001295163.1	150702141	150659894	glutamate-rich protein 6 isoform 2
NC_000003.12	SIAH2	-	NP_005058.3	150762847	150742143	E3 ubiquitin-protein ligase SIAH2
NC_000003.12	MINDY4B	-	NP_001338210.2	150905437	150871047	inactive ubiquitin carboxyl-terminal hydrolase MINDY-4B
NC_000003.12	CLRN1	-	NP_443721.1	150943842	150926854	clarin-1 isoform c
NC_000003.12	MED12L	+	XP_016861165.1	151086927	151432804	mediator of RNA polymerase II transcription subunit 12-like protein isoform X1
NC_000003.12	GPR171	-	XP_005247459.1	151199384	151198429	probable G-protein coupled receptor 171 isoform X1
NC_000003.12	P2RY14	-	XP_011511642.1	151214314	151213302	P2Y purinoceptor 14 isoform X1
NC_000003.12	GPR87	-	NP_076404.3	151300098	151294171	G-protein coupled receptor 87
NC_000003.12	P2RY13	-	XP_006713727.1	151329526	151327544	P2Y purinoceptor 13 isoform X1
NC_000003.12	P2RY12	-	NP_073625.1	151338843	151337819	P2Y purinoceptor 12
NC_000003.12	IGSF10	-	NP_001171617.1	151438495	151436691	immunoglobulin superfamily member 10 isoform 3
NC_000003.12	AADACL2	+	NP_997248.2	151734036	151757594	arylacetamide deacetylase-like 2 precursor
NC_000003.12	AADAC	+	XP_005247161.1	151814163	151828172	arylacetamide deacetylase isoform X1
NC_000003.12	SUCNR1	+	NP_149039.2	151879893	151881548	succinate receptor 1
NC_000003.12	MBNL1	+	NP_001363748.1	152300194	152459327	muscleblind-like protein 1 isoform 10
NC_000003.12	P2RY1	+	NP_002554.1	152835783	152836904	P2Y purinoceptor 1
NC_000003.12	RAP2B	+	NP_002877.2	153162694	153163245	ras-related protein Rap-2b
NC_000003.12	ARHGEF26	+	NP_001238891.1	154121993	154255473	rho guanine nucleotide exchange factor 26 isoform 1
NC_000003.12	DHX36	-	NP_065916.2	154324414	154276173	ATP-dependent DNA/RNA helicase DHX36 isoform 1
NC_000003.12	GPR149	-	NP_001033794.1	154429613	154337701	probable G-protein coupled receptor 149
NC_000003.12	MME	+	NP_001341571.1	155084168	155180459	neprilysin isoform a
NC_000003.12	STRIT1	-	NP_001339058.1	155293630	155290946	sarcoplasmic/endoplasmic reticulum calcium ATPase regulator DWORF
NC_000003.12	PLCH1	-	XP_016861416.1	155704222	155461716	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1 isoform X7
NC_000003.12	C3orf33	-	NP_775928.1	155802574	155763519	protein C3orf33 isoform 2
NC_000003.12	SLC33A1	-	NP_004724.1	155853995	155828212	acetyl-coenzyme A transporter 1 isoform 1
NC_000003.12	GMPS	+	XP_011511565.1	155869445	155937692	GMP synthase [glutamine-hydrolyzing] isoform X1
NC_000003.12	KCNAB1	+	XP_016862660.1	156118311	156536747	voltage-gated potassium channel subunit beta-1 isoform X1
NC_000003.12	SSR3	-	NP_001295126.1	156555087	156543205	translocon-associated protein subunit gamma isoform 1
NC_000003.12	TIPARP	+	NP_056323.2	156677698	156705131	protein mono-ADP-ribosyltransferase TIPARP
NC_000003.12	LEKR1	+	XP_006713694.1	156826424	157045750	leucine-, glutamate- and lysine-rich protein 1 isoform X1
NC_000003.12	CCNL1	-	NP_001295114.1	157160092	157146555	cyclin-L1 isoform 2
NC_000003.12	PTX3	+	NP_002843.2	157436934	157442979	pentraxin-related protein PTX3 precursor
NC_000003.12	VEPH1	-	XP_024309516.1	157495347	157261136	ventricular zone-expressed PH domain-containing protein homolog 1 isoform X2
NC_000003.12	SLC66A1L	+	NP_001123474.1	157553258	157600298	putative uncharacterized protein SLC66A1L isoform 1
NC_000003.12	SHOX2	-	NP_001157150.1	158106022	158098029	short stature homeobox protein 2 isoform c
NC_000003.12	RSRC1	+	NP_057709.2	158122105	158544275	serine/Arginine-related protein 53 isoform 1
NC_000003.12	MLF1	+	XP_011511154.1	158592462	158605202	myeloid leukemia factor 1 isoform X2
NC_000003.12	GFM1	+	NP_079272.4	158644635	158691467	elongation factor G, mitochondrial isoform 2
NC_000003.12	LXN	-	XP_016862365.1	158672476	158666909	latexin isoform X1
NC_000003.12	RARRES1	-	XP_005247743.3	158732851	158697680	retinoic acid receptor responder protein 1 isoform X1
NC_000003.12	MFSD1	+	XP_006713793.1	158802006	158827341	major facilitator superfamily domain-containing protein 1 isoform X1
NC_000003.12	IQCJ-SCHIP1	+	NP_001184042.1	159069433	159896774	IQCJ-SCHIP1 readthrough transcript protein isoform 1
NC_000003.12	IQCJ	+	NP_001036170.1	159069433	159265403	IQ domain-containing protein J isoform CaMBPv1
NC_000003.12	SCHIP1	+	NP_055390.1	159273821	159896774	schwannomin-interacting protein 1 isoform 1
NC_000003.12	IL12A	+	NP_000873.2	159989057	159995559	interleukin-12 subunit alpha isoform 1 precursor
NC_000003.12	LOC105374314	-	XP_011511677.1	160040362	160032431	uncharacterized protein LOC105374314
NC_000003.12	C3orf80	+	NP_001161686.1	160225636	160226379	uncharacterized membrane protein C3orf80 precursor
NC_000003.12	IFT80	-	NP_065851.1	160384598	160258527	intraflagellar transport protein 80 homolog isoform a
NC_000003.12	SMC4	+	XP_011510613.1	160400827	160433809	structural maintenance of chromosomes protein 4 isoform X1
NC_000003.12	TRIM59	-	NP_775107.1	160439181	160437974	tripartite motif-containing protein 59
NC_000003.12	KPNA4	-	NP_002259.1	160565280	160502106	importin subunit alpha-3
NC_000003.12	ARL14	+	NP_079323.1	160677347	160677925	ADP-ribosylation factor-like protein 14
NC_000003.12	PPM1L	+	XP_011510742.1	160756309	161035284	protein phosphatase 1L isoform X1
NC_000003.12	B3GALNT1	-	NP_001336071.1	161086752	161085761	UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1 isoform b
NC_000003.12	NMD3	+	NP_001307156.1	161222014	161252866	60S ribosomal export protein NMD3 isoform 1
NC_000003.12	SPTSSB	-	XP_016861282.1	161372884	161372043	serine palmitoyltransferase small subunit B isoform X1
NC_000003.12	OTOL1	+	NP_001073909.1	161496808	161503942	otolin-1 precursor
NC_000003.12	SI	-	NP_001032.2	165076010	164979364	sucrase-isomaltase, intestinal
NC_000003.12	SLITRK3	-	NP_001305740.1	165190828	165187899	SLIT and NTRK-like protein 3 precursor
NC_000003.12	BCHE	-	NP_000046.1	165831031	165773384	cholinesterase precursor
NC_000003.12	ZBBX	-	XP_024309521.1	167372899	167234897	zinc finger B-box domain-containing protein 1 isoform X9
NC_000003.12	SERPINI2	-	NP_006208.1	167471832	167442111	serpin I2 isoform 2 precursor
NC_000003.12	WDR49	-	NP_001335880.1	167653423	167478880	WD repeat-containing protein 49 isoform 1
NC_000003.12	PDCD10	-	NP_009148.2	167720155	167684310	programmed cell death protein 10
NC_000003.12	SERPINI1	+	NP_001116224.1	167789129	167825323	neuroserpin precursor
NC_000003.12	GOLIM4	-	XP_005247422.1	168095283	168010271	Golgi integral membrane protein 4 isoform X2
NC_000003.12	MECOM	-	NP_005232.2	169131475	169084911	histone-lysine N-methyltransferase MECOM isoform b
NC_000003.12	ACTRT3	-	NP_115876.3	169769518	169767434	actin-related protein T3
NC_000003.12	MYNN	+	NP_001172047.1	169774296	169786678	myoneurin isoform A
NC_000003.12	LRRC34	-	NP_001357537.1	169808699	169793637	leucine-rich repeat-containing protein 34 isoform 5
NC_000003.12	LRRIQ4	+	XP_011511050.1	169821922	169837631	leucine-rich repeat and IQ domain-containing protein 4 isoform X1
NC_000003.12	LRRC31	-	NP_001264057.1	169869805	169839984	leucine-rich repeat-containing protein 31 isoform 3
NC_000003.12	SAMD7	+	NP_872416.1	169919499	169938506	sterile alpha motif domain-containing protein 7
NC_000003.12	SEC62	+	XP_011511416.1	169975686	169993063	translocation protein SEC62 isoform X1
NC_000003.12	GPR160	+	NP_055188.1	170083973	170084989	probable G-protein coupled receptor 160
NC_000003.12	PHC3	-	XP_016862725.1	170178914	170097232	polyhomeotic-like protein 3 isoform X4
NC_000003.12	PRKCI	+	NP_002731.4	170222670	170303127	protein kinase C iota type
NC_000003.12	SKIL	+	XP_006713798.1	170360332	170392417	ski-like protein isoform X1
NC_000003.12	CLDN11	+	NP_005593.2	170419067	170432756	claudin-11 isoform 1
NC_000003.12	SLC7A14	-	NP_066000.2	170526934	170467057	probable cationic amino acid transporter
NC_000003.12	RPL22L1	-	NP_001307380.1	170870165	170866382	60S ribosomal protein L22-like 1 isoform 2
NC_000003.12	EIF5A2	-	NP_065123.1	170907804	170893362	eukaryotic translation initiation factor 5A-2
NC_000003.12	SLC2A2	-	XP_024309488.1	171007238	170997905	solute carrier family 2, facilitated glucose transporter member 2 isoform X2
NC_000003.12	TNIK	-	NP_001155038.1	171460061	171063883	TRAF2 and NCK-interacting protein kinase isoform 8
NC_000003.12	PLD1	-	NP_001123553.1	171738049	171603080	phospholipase D1 isoform b
NC_000003.12	TMEM212	+	XP_016861865.1	171843384	171856704	transmembrane protein 212 isoform X2
NC_000003.12	FNDC3B	+	NP_073600.3	172112480	172397475	fibronectin type III domain-containing protein 3B
NC_000003.12	GHSR	-	NP_940799.1	172448411	172445163	growth hormone secretagogue receptor type 1 isoform 1a
NC_000003.12	TNFSF10	-	NP_001177871.1	172523382	172506886	tumor necrosis factor ligand superfamily member 10 isoform 2
NC_000003.12	NCEH1	-	NP_001139749.1	172645658	172633477	neutral cholesterol ester hydrolase 1 isoform c
NC_000003.12	ECT2	+	NP_001245245.1	172754531	172820237	protein ECT2 isoform b
NC_000003.12	SPATA16	-	NP_114161.3	173117729	172889572	spermatogenesis-associated protein 16
NC_000003.12	NLGN1	+	XP_016861382.1	173604599	174281303	neuroligin-1 isoform X1
NC_000003.12	NAALADL2	+	XP_016861566.1	175096798	175803203	inactive N-acetylated-alpha-linked acidic dipeptidase-like protein 2 isoform X3
NC_000003.12	TBL1XR1	-	NP_001361256.1	177064975	177025500	F-box-like/WD repeat-containing protein TBL1XR1 isoform 1
NC_000003.12	KCNMB2	+	XP_011510627.1	178807410	178842937	calcium-activated potassium channel subunit beta-2 isoform X1
