Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_006088.5	CPOX	-	XP_416596.1	85295760	85287678	oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial
NC_006088.5	ST3GAL6	+	XP_015151221.1	85350102	85373257	type 2 lactosamine alpha-2,3-sialyltransferase isoform X7
NC_006088.5	COL8A1	-	XP_004938298.1	85388889	85385322	collagen alpha-1(VIII) chain isoform X1
NC_006088.5	DCBLD2	+	XP_015151530.1	85657565	85697033	discoidin, CUB and LCCL domain-containing protein 2 isoform X1
NC_006088.5	TMEM30CP	-	XP_024999688.1	85717770	85711146	cell cycle control protein 50C
NC_006088.5	CMSS1	-	XP_004938305.1	85782948	85720192	protein CMSS1 isoform X2
NC_006088.5	FILIP1L	+	XP_004938300.1	85792382	85941995	filamin A-interacting protein 1-like isoform X1
NC_006088.5	TBC1D23	+	XP_015151569.1	85945854	85975548	TBC1 domain family member 23 isoform X1
NC_006088.5	NIT2	+	XP_004938306.3	85977239	85984639	omega-amidase NIT2 isoform X2
NC_006088.5	TOMM70	-	XP_416605.2	86010506	85989577	mitochondrial import receptor subunit TOM70
NC_006088.5	LNP1	+	XP_024999698.1	86013480	86022280	leukemia NUP98 fusion partner 1 isoform X1
NC_006088.5	TMEM45A	+	NP_001264972.1	86047481	86054071	transmembrane protein 45A
NC_006088.5	ADGRG7	+	XP_416607.2	86061703	86086092	adhesion G-protein coupled receptor G7 isoform X1
NC_006088.5	TFG	+	XP_416608.1	86094858	86107031	protein TFG
NC_006088.5	ABI3BP	-	XP_015152520.1	86243415	86111676	target of Nesh-SH3 isoform X20
NC_006088.5	IMPG2	-	XP_015151604.1	86382522	86332943	interphotoreceptor matrix proteoglycan 2 isoform X1
NC_006088.5	SENP7	-	XP_004938324.1	86424394	86387247	sentrin-specific protease 7 isoform X3
NC_006088.5	FAM172BP	+	XP_003640508.1	86427049	86429430	putative protein FAM172B
NC_006088.5	TXNL4B	-	XP_015151624.1	86432311	86430735	thioredoxin-like protein 4B isoform X1
NC_006088.5	TRMT10C	+	XP_015152688.1	86434204	86435448	tRNA methyltransferase 10 homolog C
NC_006088.5	PCNP	+	XP_025005064.1	86436543	86444755	PEST proteolytic signal-containing nuclear protein isoform X1
NC_006088.5	RPL24	-	NP_001308526.1	86473643	86469574	60S ribosomal protein L24
NC_006088.5	CEP97	+	XP_416617.2	86473967	86485778	centrosomal protein of 97 kDa isoform X1
NC_006088.5	NXPE3	+	XP_004938330.1	86499644	86512138	NXPE family member 3
NC_006088.5	NFKBIZ	+	XP_015151660.1	86530336	86535556	NF-kappa-B inhibitor zeta isoform X5
NC_006088.5	ZPLD1	+	XP_015152775.1	86693831	86712753	zona pellucida-like domain-containing protein 1
NC_006088.5	LOC112530367	-	XP_024999937.1	87614987	87614653	formin-like protein 2
NC_006088.5	ALCAM	+	NP_990510.1	87615270	87728004	CD166 antigen precursor
NC_006088.5	CBLB	-	XP_004938335.1	87881270	87758828	E3 ubiquitin-protein ligase CBL-B isoform X2
NC_006088.5	BBX	+	XP_024999943.1	88323908	88448645	HMG box transcription factor BBX isoform X2
NC_006088.5	LOC101752020	-	XP_024999953.1	88466829	88465700	inositol 1,4,5-trisphosphate receptor-interacting protein-like 1
NC_006088.5	CD47	-	XP_015151689.1	88714802	88698367	leukocyte surface antigen CD47 isoform X2
NC_006088.5	IFT57	-	XP_015152943.1	88748832	88732070	intraflagellar transport protein 57 homolog isoform X2
NC_006088.5	HHLA2	+	XP_025000007.1	88751413	88760105	HERV-H LTR-associating protein 2 isoform X5
NC_006088.5	MYH15	-	XP_015151264.1	88804591	88760984	myosin heavy chain, cardiac muscle isoform isoform X1
NC_006088.5	KIAA1524	-	XP_025005093.1	88848655	88829086	protein CIP2A homolog isoform X1
NC_006088.5	LOC107049176	+	XP_025000011.1	88852020	88853150	inositol 1,4,5-trisphosphate receptor-interacting protein-like 1
NC_006088.5	SH2D1B	-	XP_025005097.1	88866283	88856252	SH2 domain-containing protein 1B isoform X1
NC_006088.5	TRAT1	+	XP_025007736.1	88894405	88924129	T-cell receptor-associated transmembrane adapter 1
NC_006088.5	HJURP	-	XP_015151733.1	88942245	88930138	Holliday junction recognition protein isoform X1
NC_006088.5	GUCA1C	-	XP_015153036.1	89006248	88960418	guanylyl cyclase-activating protein 3
NC_006088.5	LOC418414	+	XP_416629.1	89064064	89072961	uncharacterized protein C3orf85 homolog
NC_006088.5	NECTIN3	+	XP_416630.4	89486939	89545882	nectin-3 isoform X2
NC_006088.5	PLCXD2	+	XP_416631.3	89665228	89683175	PI-PLC X domain-containing protein 2
NC_006088.5	PHLDB2	+	XP_015153084.1	89749565	89805852	pleckstrin homology-like domain family B member 2 isoform X1
NC_006088.5	ABHD10	+	XP_416633.4	89812161	89816981	mycophenolic acid acyl-glucuronide esterase, mitochondrial
NC_006088.5	TAGLN3	+	XP_416634.1	89826992	89836951	transgelin-3
NC_006088.5	TMPRSS7	+	XP_001233291.2	89855640	89884983	transmembrane protease serine 7 isoform X1
NC_006088.5	LOC418421	+	XP_025000078.1	89886878	89908837	suppressor of tumorigenicity 14 protein homolog isoform X1
NC_006088.5	LOC418423	-	XP_429578.1	89933660	89924475	uncharacterized protein LOC418423
NC_006088.5	LOC770026	+	XP_001233343.3	89942563	89952298	OX-2 membrane glycoprotein
NC_006088.5	CD200L	+	XP_015151755.2	89961164	89966505	uncharacterized protein LOC418424 isoform X3
NC_006088.5	CD200	+	NP_001025958.1	89975235	89979165	OX-2 membrane glycoprotein precursor
NC_006088.5	BTLA	-	XP_015153268.2	90020969	90009278	uncharacterized protein BTLA isoform X2
NC_006088.5	CGGBP1	-	XP_015153281.1	90032368	90031869	CGG triplet repeat-binding protein 1
NC_006088.5	ZNF654	+	XP_416639.3	90035289	90069147	zinc finger protein 654 isoform X1
NC_006088.5	C1H3ORF38	+	XP_416640.1	90073522	90079769	uncharacterized protein C3orf38 homolog isoform X2
NC_006088.5	EPHA3	+	XP_015151343.1	90418041	90635205	ephrin type-A receptor 3 isoform X1
NC_006088.5	MGAT1	-	XP_025000150.1	90737404	90736287	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
NC_006088.5	LOC112530449	-	XP_025000160.1	90916406	90914987	uncharacterized protein LOC112530449
NC_006088.5	PROS1	-	XP_416641.2	91130504	91100118	vitamin K-dependent protein S
NC_006088.5	ARL13B	+	XP_015153377.1	91135698	91178356	ADP-ribosylation factor-like protein 13B isoform X1
NC_006088.5	STX19	-	XP_015153418.1	91146710	91145839	syntaxin-19
NC_006088.5	NSUN3	+	XP_416643.3	91182435	91200454	tRNA (cytosine(34)-C(5))-methyltransferase, mitochondrial isoform X1
NC_006088.5	EPHA6	+	XP_015153476.1	92140925	92624394	ephrin type-A receptor 6 isoform X1
NC_006088.5	ARL6	+	XP_025005131.1	92638549	92642813	ADP-ribosylation factor-like protein 6 isoform X4
NC_006088.5	LOC112530473	+	XP_025000294.1	92665716	92706430	very large A-kinase anchor protein-like isoform X1
NC_006088.5	CRYBG3	+	XP_025000278.1	92709238	92756006	beta/gamma crystallin domain-containing protein 3
NC_006088.5	MINA	-	NP_001073191.1	92768696	92758345	bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA
NC_006088.5	GABRR3	-	XP_015153525.1	92801784	92774970	gamma-aminobutyric acid receptor subunit rho-3
NC_006088.5	DCAF6	-	XP_025007739.1	92913015	92833136	DDB1- and CUL4-associated factor 6
NC_006088.5	MPC2	+	NP_001265053.1	92913779	92920240	mitochondrial pyruvate carrier 2
NC_006088.5	MPZL1	-	XP_025000315.1	92943108	92926104	myelin protein zero-like protein 1
NC_006088.5	RCSD1	-	XP_015151814.2	92996934	92964884	capZ-interacting protein isoform X4
NC_006088.5	CREG1	+	NP_001291993.1	93005602	93008763	protein CREG1 precursor
NC_006088.5	CD247	+	XP_015151319.2	93019141	93064568	T-cell surface glycoprotein CD3 zeta chain isoform X1
NC_006088.5	POU2F1	-	XP_015151354.1	93187486	93078105	POU domain, class 2, transcription factor 1 isoform X1
NC_006088.5	DUSP27	-	XP_015153615.1	93219625	93210810	inactive dual specificity phosphatase 27
NC_006088.5	GPA33	+	XP_416656.1	93225097	93234100	cell surface A33 antigen
NC_006088.5	MAEL	-	XP_025000356.1	93247326	93238347	protein maelstrom homolog isoform X4
NC_006088.5	ILDR2	+	XP_015153648.1	93264150	93288897	immunoglobulin-like domain-containing receptor 2 isoform X4
NC_006088.5	ZFP92	-	XP_015151825.1	93300316	93298909	zinc finger protein 92 homolog isoform X1
NC_006088.5	LOC396098	+	NP_990513.1	93336817	93346519	B6.1 precursor
NC_006088.5	CD2	+	XP_015153687.1	93356798	93366242	T-cell surface antigen CD2
NC_006088.5	PTGFRN	+	XP_416660.4	93408549	93470481	prostaglandin F2 receptor negative regulator
NC_006088.5	CD101	+	XP_025000397.1	93480003	93490668	immunoglobulin superfamily member 3
NC_006088.5	IGSF3	+	XP_025000390.1	93574705	93648691	immunoglobulin superfamily member 3 isoform X3
NC_006088.5	ADPRH	-	NP_001265032.1	93660534	93652679	ADP-ribosylarginine hydrolase isoform 3
NC_006088.5	CD80	+	NP_001073207.1	93675147	93692491	T-lymphocyte activation antigen CD80 precursor
NC_006088.5	TIMMDC1	-	NP_001244219.1	93704810	93699397	complex I assembly factor TIMMDC1, mitochondrial
NC_006088.5	POGLUT1	-	NP_001012560.1	93721301	93707885	protein O-glucosyltransferase 1 precursor
NC_006088.5	LOC112530505	-	XP_025000418.1	93749675	93749095	proto-oncogene FRAT1-like
NC_006088.5	BCL9	+	XP_015153755.1	93792988	93803389	B-cell CLL/lymphoma 9 protein isoform X1
NC_006088.5	ACP6	-	XP_015151883.2	93817998	93810731	lysophosphatidic acid phosphatase type 6 isoform X1
NC_006088.5	GJA5	-	XP_015151437.1	93834466	93833361	gap junction alpha-5 protein isoform X1
NC_006088.5	GJA8	+	XP_015151286.1	93889971	93891173	gap junction alpha-8 protein isoform X1
NC_006088.5	GPR89B	+	XP_025005197.1	93900185	93919801	Golgi pH regulator isoform X1
NC_006088.5	PDZK1	-	XP_416669.4	93927937	93921525	Na(+)/H(+) exchange regulatory cofactor NHE-RF3
NC_006088.5	LOC101752250	+	XP_025000450.1	93954538	93959016	cell surface glycoprotein CD200 receptor 1-A-like
NC_006088.5	HTR1F	-	XP_004938393.1	93983889	93982793	5-hydroxytryptamine receptor 1F
NC_006088.5	POU1F1	+	XP_015151137.1	94257934	94271317	pituitary-specific positive transcription factor 1 isoform X1
NC_006088.5	CHMP2B	-	NP_001025963.1	94287369	94277596	charged multivesicular body protein 2b
NC_006088.5	VGLL3	+	XP_416671.3	94356275	94376172	transcription cofactor vestigial-like protein 3 isoform X1
NC_006088.5	CADM2	-	XP_015153881.1	95380803	94733198	cell adhesion molecule 2 isoform X2
NC_006088.5	GBE1	+	XP_015153901.1	96501042	96672102	1,4-alpha-glucan-branching enzyme isoform X3
NC_006088.5	ROBO1	+	XP_015153996.1	97378826	97995865	roundabout homolog 1 isoform X6
NC_006088.5	LOC100859106	+	XP_003640521.2	98201392	98204051	uncharacterized protein LOC100859106
NC_006088.5	ROBO2	-	XP_015154089.1	99187344	98288163	roundabout homolog 2 isoform X12
NC_006088.5	LIPI	-	XP_004938405.1	99412027	99391796	lipase member I isoform X2
NC_006088.5	RBM11	+	XP_416676.3	99412225	99419340	splicing regulator RBM11
NC_006088.5	ABCC13	+	XP_416677.4	99421122	99454742	multidrug resistance-associated protein 1 isoform X1
NC_006088.5	HSPA13	-	NP_001025964.2	99466453	99461625	heat shock 70 kDa protein 13 precursor
NC_006088.5	SAMSN1	-	NP_001006256.2	99528243	99494752	SAM domain-containing protein SAMSN-1
NC_006088.5	LOC112530510	-	XP_025000535.1	99581832	99547092	putative uncharacterized protein ENSP00000383407
NC_006088.5	NRIP1	-	XP_015154229.1	99702640	99699177	nuclear receptor-interacting protein 1
NC_006088.5	LOC112530519	+	XP_025000587.1	99982879	99983529	uncharacterized protein LOC112530519
NC_006088.5	USP25	+	XP_015154283.1	99983736	100072743	ubiquitin carboxyl-terminal hydrolase 25 isoform X2
NC_006088.5	LOC112530523	+	XP_025000595.1	100247186	100366893	uncharacterized protein LOC112530523 isoform X1
NC_006088.5	CXADR	+	XP_416681.3	100685527	100716232	coxsackievirus and adenovirus receptor isoform X2
NC_006088.5	C1H21ORF91	-	XP_015151249.1	100766594	100751185	protein EURL isoform X1
NC_006088.5	CHODL	+	XP_004938415.1	100912470	100941011	chondrolectin isoform X5
NC_006088.5	TMPRSS15	-	XP_015154388.1	101000640	100945398	enteropeptidase
NC_006088.5	NCAM2	+	XP_425540.5	102077385	102328238	neural cell adhesion molecule 2 isoform X1
NC_006088.5	LOC107055200	+	XP_015154567.1	102987853	102989325	uncharacterized protein LOC107055200
NC_006088.5	MRPL39	-	XP_416683.1	103813474	103804392	39S ribosomal protein L39, mitochondrial
NC_006088.5	JAM2	+	NP_001006257.1	103822836	103855625	junctional adhesion molecule B precursor
NC_006088.5	ATP5J	-	XP_004938427.1	103860266	103856797	ATP synthase-coupling factor 6, mitochondrial
NC_006088.5	GABPA	+	XP_015154626.1	103863674	103887802	GA-binding protein alpha chain isoform X1
NC_006088.5	APP	-	XP_015154580.1	104122022	103923036	amyloid-beta A4 protein isoform X1
NC_006088.5	CYYR1	-	XP_015154641.1	104254937	104196795	cysteine and tyrosine-rich protein 1
NC_006088.5	ADAMTS1	-	XP_015154663.1	104345962	104340409	A disintegrin and metalloproteinase with thrombospondin motifs 1
NC_006088.5	ADAMTS5	-	XP_425541.6	104419313	104379622	A disintegrin and metalloproteinase with thrombospondin motifs 5
NC_006088.5	N6AMT1	+	XP_025005213.1	105292707	105295386	hemK methyltransferase family member 2 isoform X1
NC_006088.5	LTN1	-	NP_001292090.2	105326278	105299728	E3 ubiquitin-protein ligase listerin
NC_006088.5	RWDD2B	-	XP_416692.1	105329636	105327195	RWD domain-containing protein 2B
NC_006088.5	USP16	+	XP_416693.3	105332844	105350716	ubiquitin carboxyl-terminal hydrolase 16 isoform X1
NC_006088.5	CCT8	-	XP_015154820.1	105363078	105353099	T-complex protein 1 subunit theta isoform X1
NC_006088.5	MAP3K7CL	+	XP_025000695.1	105381015	105406487	MAP3K7 C-terminal-like protein isoform X1
NC_006088.5	BACH1	+	XP_004938434.1	105444581	105457737	transcription regulator protein BACH1
NC_006088.5	GRIK1	-	XP_015155106.1	105663565	105511316	glutamate receptor ionotropic, kainate 1 isoform X2
NC_006088.5	CLDN17	-	XP_015155129.1	105739741	105739077	claudin-8
NC_006088.5	CLDN8	-	XP_004938436.1	105752450	105751780	claudin-8
NC_006088.5	TIAM1	-	XP_015155168.1	105885855	105805722	T-lymphoma invasion and metastasis-inducing protein 1 isoform X2
NC_006088.5	SOD1	+	NP_990395.1	105995337	105999575	superoxide dismutase [Cu-Zn]
NC_006088.5	SCAF4	-	NP_001012840.1	106047068	106003476	splicing factor, arginine/serine-rich 15
NC_006088.5	HUNK	+	XP_015155196.1	106074483	106129164	hormonally up-regulated neu tumor-associated kinase isoform X1
NC_006088.5	MIS18A	-	XP_416702.1	106223661	106221221	protein Mis18-alpha
NC_006088.5	URB1	-	XP_003640527.1	106287383	106243615	nucleolar pre-ribosomal-associated protein 1
NC_006088.5	EVA1C	+	XP_025000783.1	106310968	106332800	protein eva-1 homolog C isoform X6
NC_006088.5	C1H21ORF59	-	NP_001006258.1	106348178	106341220	UPF0769 protein C21orf59 homolog
NC_006088.5	SYNJ1	-	XP_015155337.1	106410793	106352464	synaptojanin-1 isoform X8
NC_006088.5	PAXBP1	-	XP_416707.3	106440773	106416582	PAX3- and PAX7-binding protein 1
NC_006088.5	C1H21ORF62	-	XP_004938447.1	106445358	106444685	uncharacterized protein C21orf62 homolog
NC_006088.5	OLIG2	+	NP_001026697.1	106523037	106523933	oligodendrocyte transcription factor 2
NC_006088.5	IFNAR2	+	NP_990189.1	106583218	106591467	interferon alpha/beta receptor 2 precursor
NC_006088.5	IL10RB	+	XP_015154738.1	106594055	106604014	interleukin-10 receptor subunit beta isoform X1
NC_006088.5	IFNAR1	+	NP_990190.1	106613637	106631004	interferon alpha/beta receptor 1 precursor
NC_006088.5	IFNGR2	+	NP_001008676.1	106645241	106652513	interferon gamma receptor 2 precursor
NC_006088.5	TMEM50B	-	XP_015155444.1	106661962	106656201	transmembrane protein 50B
NC_006088.5	DNAJC28	-	XP_004934562.1	106668267	106667150	dnaJ homolog subfamily C member 28
NC_006088.5	GART-B	+	XP_015155581.1	106673133	106692553	trifunctional purine biosynthetic protein adenosine-3
NC_006088.5	GART	-	XP_015154716.1	106725547	106695802	trifunctional purine biosynthetic protein adenosine-3 isoform X1
NC_006088.5	SON	+	XP_004934572.1	106735698	106772088	protein SON isoform X1
NC_006088.5	DONSON	-	XP_416713.4	106781482	106776188	protein downstream neighbor of Son
NC_006088.5	CRYZL1	-	XP_025000867.1	106802176	106783024	quinone oxidoreductase-like protein 1 isoform X5
NC_006088.5	ITSN1	+	XP_015155489.1	106830197	106917416	intersectin-1 isoform X3
NC_006088.5	ATP5O	-	XP_416717.4	106927527	106924191	ATP synthase subunit O, mitochondrial
NC_006088.5	MRPS6	+	XP_025006961.1	106990188	107036587	28S ribosomal protein S6, mitochondrial isoform X2
NC_006088.5	SLC5A3	+	XP_025000940.1	107005409	107007550	sodium/myo-inositol cotransporter
NC_006088.5	KCNE2	+	XP_025000961.1	107179121	107179498	potassium voltage-gated channel subfamily E member 2
NC_006088.5	SMIM11	+	XP_015154993.1	107181706	107190174	small integral membrane protein 11A
NC_006088.5	C21orf140	-	XP_004934593.1	107201485	107200539	uncharacterized protein C21orf140 homolog
NC_006088.5	KCNE1	-	XP_025000955.1	107225459	107225083	potassium voltage-gated channel subfamily E member 1
NC_006088.5	RCAN1	-	NP_001265008.1	107260830	107254339	calcipressin-1
NC_006088.5	CLIC6	+	XP_425551.4	107304473	107332064	chloride intracellular channel protein 6
NC_006088.5	RUNX1	-	XP_015154791.1	107506663	107359044	runt-related transcription factor 1 isoform X4
NC_006088.5	SETD4	-	XP_015154900.1	107911691	107903435	SET domain-containing protein 4 isoform X2
NC_006088.5	CBR1	+	XP_015154922.1	107913564	107918199	carbonyl reductase [NADPH] 1 isoform X1
NC_006088.5	MORC3	+	NP_001244153.1	107973908	107999425	MORC family CW-type zinc finger 3
NC_006088.5	CHAF1B	+	XP_015154962.1	108002341	108018600	chromatin assembly factor 1 subunit B isoform X1
NC_006088.5	CLDN14	-	XP_015155717.1	108043263	108042560	claudin-14
NC_006088.5	SIM2	+	XP_004934598.1	108142878	108198091	single-minded homolog 2
NC_006088.5	HLCS	-	XP_025001001.1	108318010	108205832	biotin--protein ligase isoform X2
NC_006088.5	RIPPLY3	+	XP_004934600.1	108325335	108330154	protein ripply3
NC_006088.5	PIGP	-	XP_003640545.1	108342300	108339037	phosphatidylinositol N-acetylglucosaminyltransferase subunit P
NC_006088.5	TTC3	+	XP_015156902.1	108343238	108401530	E3 ubiquitin-protein ligase TTC3 isoform X3
NC_006088.5	DSCR3	-	XP_416728.1	108421190	108405489	Down syndrome critical region protein 3 isoform X1
NC_006088.5	DYRK1A	+	NP_989881.1	108502527	108523230	dual specificity tyrosine-phosphorylation-regulated kinase 1A
NC_006088.5	KCNJ6	-	XP_004934603.1	108664141	108556781	G protein-activated inward rectifier potassium channel 2 isoform X1
NC_006088.5	KCNJ15	+	XP_025001063.1	108869317	108870444	ATP-sensitive inward rectifier potassium channel 15 isoform X3
NC_006088.5	ERG	-	XP_015155742.1	109023080	108908765	transcriptional regulator Erg isoform X2
NC_006088.5	LOC107055477	+	XP_015156074.1	109058575	109060061	uncharacterized protein LOC107055477
NC_006088.5	ETS2	+	NP_990643.1	109134655	109144361	protein C-ets-2
NC_006088.5	PSMG1	-	NP_001012561.1	109269850	109262491	proteasome assembly chaperone 1
NC_006088.5	HMGN1	-	NP_990437.2	109332844	109327503	non-histone chromosomal protein HMG-14B
NC_006088.5	WRB	+	XP_015155970.1	109333248	109338337	tail-anchored protein insertion receptor WRB isoform X1
NC_006088.5	LCA5L	-	XP_015156771.1	109354703	109341188	lebercilin-like protein isoform X5
NC_006088.5	SH3BGR	+	XP_416732.1	109357114	109381319	SH3 domain-binding glutamic acid-rich protein
NC_006088.5	B3GALT5	+	XP_015156716.1	109408825	109410287	beta-1,3-galactosyltransferase 5
NC_006088.5	IGSF5	+	XP_004934616.1	109426639	109456273	immunoglobulin superfamily member 5 isoform X1
NC_006088.5	PCP4	+	NP_001265077.1	109472717	109525150	Purkinje cell protein 4
NC_006088.5	DSCAM	-	XP_015156691.1	110018543	109565522	Down syndrome cell adhesion molecule homolog isoform X1
NC_006088.5	BACE2	+	XP_015156677.1	110162856	110213264	beta-secretase 2
NC_006088.5	FAM3B	+	XP_416736.2	110226396	110235999	protein FAM3B
NC_006088.5	MX1	+	NP_989940.1	110244533	110260287	interferon-induced GTP-binding protein Mx
NC_006088.5	TMPRSS2	-	XP_416737.4	110275435	110262823	transmembrane protease serine 2
NC_006088.5	RIPK4	-	XP_004934622.2	110361981	110342180	receptor-interacting serine/threonine-protein kinase 4
NC_006088.5	PRDM15	-	XP_015156528.1	110419034	110390798	PR domain zinc finger protein 15 isoform X1
