Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_007114.7	zgc:114118	-	NP_001025373.1	50177581	50176160	uncharacterized protein LOC565976
NC_007114.7	epn3a	+	XP_005164437.1	50222655	50266089	epsin-3 isoform X2
NC_007114.7	arl16	-	NP_001082969.2	50277868	50273117	ADP-ribosylation factor-like protein 16
NC_007114.7	gas7a	+	XP_005164436.1	50310904	50418904	growth arrest-specific protein 7 isoform X1
NC_007114.7	rcvrna	-	NP_001025419.1	50443432	50441504	recoverin
NC_007114.7	LOC792447	+	XP_009298029.1	50603083	50780567	germ cell-specific gene 1-like protein isoform X1
NC_007114.7	LOC110439303	+	XP_021330412.1	50747177	50748145	uncharacterized protein LOC110439303
NC_007114.7	LOC108182781	-	XP_021330471.1	50788896	50787181	proline-rich protein 36-like
NC_007114.7	pmp22a	-	XP_005164496.1	50865057	50861554	peripheral myelin protein 22a isoform X1
NC_007114.7	cdc42ep4a	-	XP_005164499.1	50952700	50951697	CDC42 effector protein (Rho GTPase binding) 4a isoform X1
NC_007114.7	si:ch211-148f13.1	-	XP_009298035.2	51139158	51030647	protein sidekick-2-like isoform X3
NC_007114.7	ttyh2l	+	XP_009298046.1	51563888	51656680	protein tweety homolog 2-like isoform X1
NC_007114.7	chmp6a	+	XP_001922343.2	51660158	51677582	charged multivesicular body protein 6-like isoform X1
NC_007114.7	baiap2a	+	XP_009298050.1	51685061	51891749	brain-specific angiogenesis inhibitor 1-associated protein 2 isoform X3
NC_007114.7	aatka	-	XP_001344052.5	52043696	51900880	serine/threonine-protein kinase LMTK1 isoform X1
NC_007114.7	LOC100150142	+	XP_021330418.1	52089041	52090186	alpha-(1,3)-fucosyltransferase 9-like
NC_007114.7	zgc:165582	+	NP_001096106.1	52093609	52109925	uncharacterized protein LOC100124609
NC_007114.7	LOC108182782	+	XP_021327572.1	52129549	52131872	adhesion G protein-coupled receptor E1-like
NC_007114.7	adgre14	+	XP_021330419.1	52155420	52166609	adhesion G protein-coupled receptor E3-like
NC_007114.7	LOC100538195	+	XP_021330472.1	52332112	52339889	adhesion G protein-coupled receptor E3-like
NC_007114.7	LOC108182851	+	XP_017210318.1	52340122	52340784	CD97 antigen-like
NC_007114.7	LOC100538283	+	XP_009298056.1	52471267	52496308	CD97 antigen-like isoform X1
NC_007114.7	ptger1c	+	NP_001159763.1	52528666	52539519	prostaglandin E receptor 1c (subtype EP1)
NC_007114.7	slc27a1a	+	NP_001013555.1	52545400	52602962	long-chain fatty acid transport protein 1
NC_007114.7	trim35-13	-	XP_694642.4	52614917	52607183	zinc-binding protein A33 isoform X1
NC_007114.7	LOC103908666	+	XP_005163809.1	52628349	52631732	zinc finger protein 83-like
NC_007114.7	si:dkey-210j14.3	-	XP_017210319.1	52644561	52641761	zinc finger protein 2 homolog isoform X2
NC_007114.7	zgc:113210	-	NP_001013532.1	52661065	52647466	uncharacterized protein LOC541387
NC_007114.7	LOC566011	-	XP_021330473.1	52683049	52668162	zinc finger protein 84
NC_007114.7	pgls	+	NP_001004117.2	52689421	52699506	6-phosphogluconolactonase
NC_007114.7	colgalt1	+	XP_694217.2	52702893	52731662	procollagen galactosyltransferase 1-like
NC_007114.7	gmip	+	XP_005163820.1	52737774	52800585	GEM-interacting protein isoform X2
NC_007114.7	lmx1al	+	XP_009298059.1	52806441	52883423	LIM homeobox transcription factor 1-alpha
NC_007114.7	chchd5	-	XP_001334698.1	52898643	52895496	coiled-coil-helix-coiled-coil-helix domain-containing protein 5
NC_007114.7	atp13a1	+	NP_001001403.2	52899912	52951615	manganese-transporting ATPase 13A1
NC_007114.7	dsn1	+	XP_001923648.1	52954439	52980049	kinetochore-associated protein DSN1 homolog
NC_007114.7	pbx4	+	NP_571522.1	53000890	53071555	pre-B-cell leukemia transcription factor 4
NC_007114.7	lpar2a	-	XP_009298048.1	53091757	53083281	lysophosphatidic acid receptor 2 isoform X1
NC_007114.7	LOC570571	-	XP_021330474.1	53114297	53097589	epoxide hydrolase 4-like
NC_007114.7	brd4	+	NP_001104751.1	53192509	53222937	bromodomain-containing protein 4
NC_007114.7	pet100	+	NP_001289986.1	53228757	53231040	protein PET100 homolog, mitochondrial
NC_007114.7	stxbp2	+	NP_998454.1	53240580	53273562	syntaxin-binding protein 2
NC_007114.7	LOC556170	+	XP_683999.4	53277304	53307622	uncharacterized protein LOC556170
NC_007114.7	xab2	+	NP_001038248.1	53317144	53350304	pre-mRNA-splicing factor SYF1
NC_007114.7	camsap3	+	XP_021330422.1	53352757	53449437	calmodulin-regulated spectrin-associated protein 3 isoform X2
NC_007114.7	nr5a5	-	NP_001070740.2	53465050	53457536	nuclear receptor subfamily 5, group A, member 5 isoform 2
NC_007114.7	soul5	-	XP_001922019.2	53485068	53476441	heme-binding protein 2
NC_007114.7	zgc:171711	-	NP_001098997.1	53508482	53491290	repressor of yield of DENV protein homolog
NC_007114.7	zmp:0000001048	+	XP_684476.1	53511936	53522208	retinol dehydrogenase 8-like isoform X1
NC_007114.7	notch3	-	NP_571624.2	53559170	53529994	neurogenic locus notch homolog protein 3 precursor
NC_007114.7	rdh8a	-	XP_021324955.1	53722101	53688200	retinol dehydrogenase 8 isoform X1
NC_007114.7	col5a3a	+	XP_021324891.1	53773325	53918437	collagen alpha-3(V) chain isoform X1
NC_007114.7	olfm2a	+	NP_997882.1	54013022	54237278	noelin-2
NC_007114.7	trip10a	-	XP_017209563.1	54500032	54435311	cdc42-interacting protein 4 homolog isoform X1
NC_007114.7	si:ch73-208g10.1	-	XP_005164382.1	54524058	54505050	intercellular adhesion molecule 5 isoform X1
NC_007114.7	angptl6	-	XP_009298069.1	54544610	54524742	angiopoietin-related protein 6 isoform X1
NC_007114.7	ppan	+	NP_958871.1	54554069	54567796	suppressor of SWI4 1 homolog
NC_007114.7	p2ry11	+	XP_005164383.1	54576868	54577782	P2Y purinoceptor 11 isoform X1
NC_007114.7	eif3g	+	NP_957293.1	54582092	54589734	eukaryotic translation initiation factor 3 subunit G
NC_007114.7	dnmt1	-	XP_017208641.1	54607056	54591505	DNA (cytosine-5)-methyltransferase 1 isoform X1
NC_007114.7	s1pr2	-	NP_001153442.1	54617914	54616806	sphingosine 1-phosphate receptor 2
NC_007114.7	si:ch211-74m13.3	+	XP_002661307.2	54744345	54771533	vascular cell adhesion protein 1 isoform X1
NC_007114.7	si:ch211-74m13.1	+	XP_001922015.4	54776512	54791664	vascular cell adhesion protein 1
NC_007114.7	LOC566194	+	XP_694556.3	54806721	54814530	vascular cell adhesion protein 1-like
NC_007114.7	ubald1b	-	NP_001018507.2	54846284	54837594	UBA-like domain containing 1b
NC_007114.7	mgrn1b	+	XP_005164385.1	54849597	54868850	probable E3 ubiquitin-protein ligase MGRN1 isoform X1
NC_007114.7	aanat2	+	NP_571486.1	54887918	54893026	arylalkylamine N-acetyltransferase
NC_007114.7	rhbdf1a	-	XP_005164392.1	54926968	54896969	inactive rhomboid protein 1 isoform X1
NC_007114.7	mpg	+	NP_001076319.1	55031975	55043055	DNA-3-methyladenine glycosylase
NC_007114.7	nprl3	-	NP_001020705.2	55079323	55046098	nitrogen permease regulator 3-like protein
NC_007114.7	hbba2	-	XP_005164394.1	55091918	55091307	uncharacterized protein LOC445037
NC_007114.7	hbaa2	+	XP_017210321.1	55093622	55094308	uncharacterized protein LOC497166
NC_007114.7	ba1l	-	NP_001013045.1	55099213	55098572	ba1 globin, like
NC_007114.7	hbaa1	+	NP_571332.2	55100160	55100832	hemoglobin subunit alpha
NC_007114.7	ba1	-	NP_571095.1	55104201	55103560	hemoglobin subunit beta-1
NC_007114.7	si:ch211-5k11.8	+	NP_001028265.1	55105186	55105861	alpha globin-like
NC_007114.7	hbbe1.1	+	NP_932339.1	55114154	55114792	hemoglobin beta embryonic-1.1
NC_007114.7	hbae1	-	NP_891985.1	55121032	55120442	hemoglobin, alpha embryonic 1
NC_007114.7	hbbe1.2	+	NP_001096600.1	55122719	55123357	hemoglobin beta embryonic-1.2
NC_007114.7	hbae1.3	-	XP_001333555.1	55128214	55127624	hemoglobin embryonic subunit alpha
NC_007114.7	hbbe1.3	+	XP_005164391.1	55131346	55131971	hemoglobin, beta embryonic 1.3 isoform X1
NC_007114.7	LOC100334599	-	XP_002661306.1	55139090	55138503	hemoglobin embryonic subunit alpha
NC_007114.7	hbae3	-	NP_898889.2	55147699	55146688	hemoglobin alpha embryonic-3
NC_007114.7	kank2	-	XP_021326843.1	55179116	55162325	si:ch73-108m21.1 isoform X1
NC_007114.7	si:dkey-114l24.2	+	NP_001315082.1	55288249	55290246	uncharacterized protein LOC107990273 isoform 1 precursor
NC_007114.7	mafga	-	XP_005164309.2	55418201	55401998	transcription factor MafG isoform X2
NC_007114.7	ern1	-	NP_001018366.1	55478531	55448755	endoplasmic reticulum to nucleus signaling 1 precursor
NC_007114.7	tex2	-	XP_021327433.1	55509353	55488233	testis-expressed protein 2 isoform X1
NC_007114.7	axin2	-	NP_571636.1	55649230	55631864	axin-2
NC_007114.7	cep112	-	NP_001314720.1	56029895	55685020	centrosomal protein of 112 kDa
NC_007114.7	si:ch73-374l24.1	+	XP_009298084.1	56035903	56342119	protein kinase C alpha type isoform X1
NC_007114.7	cacng5b	+	XP_002661320.1	56377864	56393599	voltage-dependent calcium channel gamma-5 subunit
NC_007114.7	cyth3b	-	XP_021330428.1	56512471	56409619	cytohesin-3 isoform X1
NC_007114.7	LOC797202	-	NP_001156915.1	56569865	56565927	uncharacterized protein LOC797202
NC_007114.7	rac1b	+	NP_001034907.1	56574803	56593629	uncharacterized protein LOC562838
NC_007114.7	stk19	-	NP_001108564.1	56616886	56601949	serine/threonine-protein kinase 19
NC_007114.7	LOC101885631	+	XP_021330429.1	56623685	56643290	5-hydroxytryptamine receptor 3A-like
NC_007114.7	LOC101885757	+	XP_009298088.1	56645718	56681592	5-hydroxytryptamine receptor 3A-like
NC_007114.7	rnf213a	+	XP_021330430.1	56705135	56813530	E3 ubiquitin-protein ligase rnf213-alpha
NC_007114.7	LOC103910339	+	XP_009298095.2	56824114	56838031	zinc-activated ligand-gated ion channel-like
NC_007114.7	zgc:112148	-	NP_001017729.1	56871291	56861318	uncharacterized protein LOC550424
NC_007114.7	amn	+	XP_021330475.1	56874396	56877721	protein amnionless
NC_007114.7	ush1ga	-	XP_002661315.1	56896698	56887354	Usher syndrome type-1G protein
NC_007114.7	otop2	+	XP_001338079.4	56902037	56915709	otopetrin-2
NC_007114.7	hid1a	-	XP_017210325.2	56947098	56922530	protein HID1
NC_007114.7	LOC796453	+	XP_005171701.1	56950454	56956917	protein FAM104A
NC_007114.7	LOC797750	+	XP_009298101.1	57041344	57173843	BAH and coiled-coil domain-containing protein 1-like isoform X1
NC_007114.7	fscn2a	+	XP_017210087.1	57233466	57257075	fascin actin-bundling protein 2a, retinal isoform X1
NC_007114.7	LOC100000694	+	XP_021330432.1	57268687	57273641	transmembrane protein 235-like
NC_007114.7	socs3a	-	NP_956244.1	57424887	57424268	suppressor of cytokine signaling 3a
NC_007114.7	cyth1a	-	NP_999847.1	57530129	57465902	cytohesin-1
NC_007114.7	usp36	-	NP_001292509.1	57615312	57585176	ubiquitin carboxyl-terminal hydrolase 36
NC_007114.7	LOC101883359	+	XP_021330433.1	57639238	57641090	uncharacterized protein LOC101883359 isoform X2
NC_007114.7	timp2b	-	NP_998461.1	57666374	57646553	TIMP metallopeptidase inhibitor 2b precursor
NC_007114.7	lgals3bpa	-	NP_001035130.1	57711682	57699494	galectin-3-binding protein A precursor
NC_007114.7	zgc:112492	-	NP_001017658.1	57737857	57718606	galectin 3 binding protein precursor
NC_007114.7	lgals3bpb	-	NP_998038.1	57744261	57742150	galectin-3-binding protein B precursor
NC_007114.7	cant1a	-	NP_999908.1	57754592	57748274	soluble calcium-activated nucleotidase 1
NC_007114.7	syngr2a	-	NP_001307392.1	57779695	57769350	synaptogyrin 2a
NC_007114.7	LOC100149241	+	XP_017210326.1	57791935	57816570	transmembrane channel-like protein 6
NC_007114.7	LOC101883902	+	XP_005171710.2	57820928	57823090	heterogeneous nuclear ribonucleoprotein A1-like
NC_007114.7	stra13	+	NP_001289984.1	57826031	57829867	centromere protein X
NC_007114.7	notum1a	+	NP_001155126.1	57949120	57979190	palmitoleoyl-protein carboxylesterase notum1a precursor
NC_007114.7	myadml2	+	XP_005171708.1	57991074	57991985	myeloid-associated differentiation marker-like protein 2
NC_007114.7	pycr1a	+	XP_021325522.1	57998318	58004664	pyrroline-5-carboxylate reductase 1, mitochondrial isoform X1
NC_007114.7	LOC101883850	-	XP_005171709.2	58016975	58008898	5-hydroxytryptamine receptor 3C-like isoform X1
NC_007114.7	LOC103910342	-	XP_009298114.1	58077516	58060414	neuronal acetylcholine receptor subunit alpha-5-like
NC_007114.7	LOC101886370	+	XP_021327581.1	58092297	58095169	5-hydroxytryptamine receptor 3A-like
NC_007114.7	LOC110439304	-	XP_021330434.1	58116324	58104625	5-hydroxytryptamine receptor 3A-like
NC_007114.7	si:ch211-256e16.4	+	XP_017210328.1	58124834	58131237	5-hydroxytryptamine receptor 3A-like
NC_007114.7	si:ch211-256e16.3	+	XP_003198234.2	58137298	58153788	kelch-like protein 20
NC_007114.7	snu13a	-	NP_956606.1	58165106	58159770	NHP2 non-histone chromosome protein 2-like
NC_007114.7	uqcrc2a	+	NP_001002657.2	58167343	58184820	ubiquinol-cytochrome c reductase core protein II
NC_007114.7	LOC110439305	-	XP_021330435.1	58189553	58188896	stonustoxin subunit beta-like
NC_007114.7	im:6904045	-	XP_009298113.1	58226082	58222026	protein NATD1 isoform X2
NC_007114.7	gb:eh551987	+	XP_003198233.1	58231560	58292496	uncharacterized protein C16orf52 homolog B
NC_007114.7	vwa3a	+	XP_021330436.1	58303046	58367023	von Willebrand factor A domain-containing protein 3A-like isoform X2
NC_007114.7	sdr42e2	+	XP_021330437.1	58382545	58416867	putative short-chain dehydrogenase/reductase family 42E member 2
NC_007114.7	cdr2a	-	XP_001921432.2	58455101	58430747	cerebellar degeneration-related protein 2
NC_007114.7	zgc:171489	+	NP_001116092.1	58455656	58468711	uncharacterized protein LOC100142644
NC_007114.7	si:ch211-165g14.1	+	XP_689373.2	58474915	58481746	uncharacterized protein si:ch211-165g14.1
NC_007114.7	unm_sa1261	-	XP_684216.2	58524105	58506244	serine/threonine-protein kinase SBK1-like
NC_007114.7	LOC101885252	-	XP_021330438.1	58617771	58565265	NACHT, LRR and PYD domains-containing protein 12-like isoform X1
NC_007114.7	LOC110439318	-	XP_021330476.1	58624860	58620370	uncharacterized protein LOC110439318
NC_007114.7	dhrs7ca	-	NP_001013557.2	58648080	58666672	dehydrogenase/reductase SDR family member 7C-B
NC_007114.7	LOC101884804	+	XP_021330440.1	58675988	58679887	T-cell receptor beta chain V region A20.2.25
NC_007114.7	LOC103908723	+	XP_021330477.1	58682691	58687073	LOW QUALITY PROTEIN: immunoglobulin lambda-1 light chain
NC_007114.7	LOC103910348	+	XP_017210177.1	58694234	58696017	uncharacterized protein LOC103910348
NC_007114.7	si:ch73-281f12.4	-	XP_021324937.1	58798375	58715215	si:ch73-281f12.4 isoform X1
NC_007114.7	luc7l3	-	NP_001038784.1	58823662	58811935	luc7-like protein 3 isoform 2
NC_007114.7	trem2	-	XP_009298122.1	58860458	58860027	triggering receptor expressed on myeloid cells 2
NC_007114.7	LOC100537733	-	XP_003201572.1	58873541	58866561	stonustoxin subunit beta-like
NC_007114.7	LOC108179035	+	XP_021327587.1	58879578	58888131	phosphoribosyl pyrophosphate synthase-associated protein 1-like
NC_007114.7	LOC101883546	+	XP_005170692.1	58962099	58967097	uncharacterized protein LOC101883546
NC_007114.7	LOC101883625	+	XP_017210339.1	58985642	58992145	NLR family CARD domain-containing protein 3-like
NC_007114.7	zgc:153845	+	NP_001007782.1	59051541	59052167	ras-dva small GTPase
NC_007114.7	prpsap1	-	NP_001002199.1	59083156	59070403	phosphoribosyl pyrophosphate synthase-associated protein 1
NC_007114.7	mgat5b	+	XP_005171711.2	59117313	59167824	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B
NC_007114.7	LOC100332615	-	XP_002667184.4	59297530	59190679	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B
NC_007114.7	LOC110437765	+	XP_021330443.1	59389513	59419089	SEC14-like protein 1
NC_007114.7	nptx1l	-	NP_998101.1	59472027	59456014	neuronal pentraxin-1 precursor
NC_007114.7	pecam1	+	XP_005164330.1	59784685	59819338	platelet endothelial cell adhesion molecule isoform X1
NC_007114.7	ppp1r27a	+	XP_002661302.2	59852217	59858900	protein phosphatase 1 regulatory subunit 27-like
NC_007114.7	fam195b	+	NP_001038936.1	59868441	59876182	mapk-regulated corepressor-interacting protein 1
NC_007114.7	alyref	+	NP_001098578.1	59880317	59890227	THO complex subunit 4
NC_007114.7	arhgdia	+	NP_998626.1	59935622	59945760	rho GDP-dissociation inhibitor 1
NC_007114.7	cdr2l	-	NP_001303823.1	59981013	59951514	cerebellar degeneration-related protein 2-like
NC_007114.7	si:ch211-110e21.3	+	NP_001156477.1	60013991	60016131	small integral membrane protein 5
NC_007114.7	recql5	-	XP_005164331.1	60027253	59986352	ATP-dependent DNA helicase Q5
NC_007114.7	si:ch211-110e21.4	+	XP_021330444.1	60035891	60042588	zinc finger protein 70-like isoform X2
NC_007114.7	zgc:113265	+	XP_017210341.1	60047860	60053784	uncharacterized protein zgc:113265 isoform X1
NC_007114.7	zgc:113030	+	XP_021330445.1	60073182	60073904	uncharacterized protein LOC553738
NC_007114.7	LOC101882465	+	XP_005164333.1	60075434	60077092	gastrula zinc finger protein XlCGF49.1-like
NC_007114.7	LOC100003182	+	XP_021330478.1	60083032	60094150	zinc finger protein 721-like
NC_007114.7	zgc:174268	+	XP_017208296.1	60096469	60106135	zinc finger protein 347-like isoform X3
NC_007114.7	LOC110437795	+	XP_021330442.1	60105314	60106135	gastrula zinc finger protein XlCGF49.1-like
NC_007114.7	LOC101883456	+	XP_017210343.1	60112836	60114395	gastrula zinc finger protein XlCGF57.1-like
NC_007114.7	LOC108182859	+	XP_017210344.1	60121255	60122604	gastrula zinc finger protein XlCGF57.1-like
NC_007114.7	si:ch211-120g10.1	-	XP_684799.2	60139296	60129850	butyrophilin subfamily 3 member A1-like
NC_007114.7	si:ch73-364h19.1	-	XP_009298140.1	60175262	60149048	uncharacterized protein si:ch73-364h19.1
NC_007114.7	xylt2	+	XP_009298134.1	60177775	60225930	xylosyltransferase 2 isoform X1
NC_007114.7	LOC110439319	+	XP_021330479.1	60235921	60258151	ras-related protein Rab-26-like
NC_007114.7	zgc:112183	+	NP_001017715.1	60263762	60269950	ras-related protein Rab-26
NC_007114.7	LOC110439320	+	XP_021330480.1	60274265	60282238	SEC14-like protein 1
NC_007114.7	si:ch211-214b16.2	-	XP_017210345.1	60316054	60314290	stonustoxin subunit beta-like
NC_007114.7	si:ch211-214b16.3	-	XP_021330449.1	60401757	60285678	NACHT, LRR and PYD domains-containing protein 3 isoform X4
NC_007114.7	si:ch73-366l1.5	-	XP_005168544.1	60571124	60523627	uncharacterized protein LOC100003714 isoform X1
NC_007114.7	jmjd6	-	NP_739567.3	60589290	60579613	bifunctional arginine demethylase and lysyl-hydroxylase JMJD6
NC_007114.7	mettl23	+	NP_001314968.1	60589846	60592823	methyltransferase-like protein 23
NC_007114.7	srsf2b	-	NP_955945.2	60602264	60599955	serine/arginine-rich splicing factor 2
NC_007114.7	mfsd11	+	XP_005168543.1	60607241	60622962	UNC93-like protein MFSD11 isoform X1
NC_007114.7	LOC100330159	+	XP_009298152.2	60629827	60678247	uncharacterized protein C16orf96 homolog
NC_007114.7	ubald2	-	NP_001018604.1	60711047	60685390	UBA-like domain-containing protein 2
NC_007114.7	foxj1a	+	NP_001070174.2	60721898	60731091	forkhead box protein J1-A
NC_007114.7	tsen54	+	XP_021326416.1	60782532	60795813	tRNA-splicing endonuclease subunit Sen54 isoform X4
NC_007114.7	LOC110439321	+	XP_021330481.1	60802892	60804466	5-hydroxytryptamine receptor 3A-like
NC_007114.7	LOC101884816	+	XP_021330452.1	60809675	60813608	5-hydroxytryptamine receptor 3A
NC_007114.7	anks4b	-	NP_001002188.1	60826906	60817720	ankyrin repeat and SAM domain-containing protein 4B
NC_007114.7	LOC566378	+	XP_001922909.3	60829508	60841194	peroxisomal membrane protein PMP34-like isoform X1
NC_007114.7	dxo	-	XP_021330453.1	60855912	60847373	decapping and exoribonuclease protein
NC_007114.7	pitpnc1	-	XP_021330482.1	60955348	60862443	cytoplasmic phosphatidylinositol transfer protein 1
NC_007114.7	helz	+	XP_021325743.1	60962428	61034294	probable helicase with zinc finger domain isoform X1
NC_007114.7	cacng1b	-	XP_699850.2	61065053	61043852	voltage-dependent calcium channel gamma-1 subunit
