Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_000069.6	Them5	+	NP_079692.1	94342259	94347008	acyl-coenzyme A thioesterase THEM5
NC_000069.6	C2cd4d	+	NP_001129589.1	94363429	94364454	C2 calcium-dependent domain-containing protein 4D
NC_000069.6	Rorc	+	NP_035411.2	94372892	94397353	nuclear receptor ROR-gamma isoform 1
NC_000069.6	Lingo4	+	NP_001355582.1	94401832	94403613	leucine-rich repeat and immunoglobulin-like domain containing-NOGO receptor-interacting protein 4 isoform 2 precursor
NC_000069.6	Tdrkh	+	XP_017175237.1	94425959	94430609	tudor and KH domain-containing protein isoform X2
NC_000069.6	Oaz3	-	NP_058597.2	94436552	94433509	ornithine decarboxylase antizyme 3
NC_000069.6	Mrpl9	+	XP_006502385.1	94443312	94447920	39S ribosomal protein L9, mitochondrial isoform X1
NC_000069.6	Riiad1	-	XP_011238492.1	94473312	94465815	RIIa domain-containing protein 1 isoform X1
NC_000069.6	Celf3	+	XP_006502395.1	94484817	94489598	CUGBP Elav-like family member 3 isoform X9
NC_000069.6	Snx27	-	NP_001075953.1	94582547	94501226	sorting nexin-27 isoform 1
NC_000069.6	Tuft1	-	NP_001280657.1	94658782	94614130	tuftelin isoform 2
NC_000069.6	Selenbp2	+	NP_062287.1	94693659	94704216	selenium-binding protein 2
NC_000069.6	Cgn	-	XP_030108677.1	94779988	94761362	cingulin isoform X2
NC_000069.6	Pogz	+	XP_011238392.1	94853951	94880332	pogo transposable element with ZNF domain isoform X1
NC_000069.6	Psmb4	-	NP_032971.2	94886906	94884430	proteasome subunit beta type-4 precursor
NC_000069.6	Selenbp1	+	NP_033176.2	94933159	94944568	methanethiol oxidase
NC_000069.6	Rfx5	+	XP_030108545.1	94956306	94959368	DNA-binding protein Rfx5 isoform X3
NC_000069.6	Pi4kb	+	NP_001280644.1	94984011	95005940	phosphatidylinositol 4-kinase beta isoform 1
NC_000069.6	Zfp687	-	XP_030108754.1	95012457	95007477	zinc finger protein 687 isoform X1
NC_000069.6	Psmd4	-	XP_030108325.1	95035286	95032816	26S proteasome non-ATPase regulatory subunit 4 isoform X2
NC_000069.6	Pip5k1a	-	NP_032873.2	95106449	95060085	phosphatidylinositol 4-phosphate 5-kinase type-1 alpha isoform 2
NC_000069.6	Vps72	+	NP_033362.2	95111098	95122778	vacuolar protein sorting-associated protein 72 homolog
NC_000069.6	Tmod4	+	XP_017175125.1	95125555	95129110	tropomodulin-4 isoform X1
NC_000069.6	Scnm1	-	XP_017175205.1	95133893	95129841	sodium channel modifier 1 isoform X2
NC_000069.6	Lysmd1	+	NP_694761.1	95134817	95138534	lysM and putative peptidoglycan-binding domain-containing protein 1
NC_000069.6	Tnfaip8l2	-	XP_006502103.1	95140548	95139998	tumor necrosis factor alpha-induced protein 8-like protein 2 isoform X1
NC_000069.6	Sema6c	+	NP_001258953.1	95164393	95173288	semaphorin-6C isoform 1 precursor
NC_000069.6	Gabpb2	-	NP_766100.1	95206568	95188672	GA-binding protein subunit beta-2
NC_000069.6	Mllt11	-	NP_064298.1	95220455	95220187	protein AF1q
NC_000069.6	Cdc42se1	+	NP_765983.1	95232039	95233565	CDC42 small effector protein 1
NC_000069.6	Gm128	-	XP_030108439.1	95240979	95237211	protein MENT isoform X1
NC_000069.6	Bnipl	-	XP_030108309.1	95251006	95241827	bcl-2/adenovirus E1B 19 kDa-interacting protein 2-like protein isoform X2
NC_000069.6	Prune1	-	XP_030108440.1	95268267	95254998	exopolyphosphatase PRUNE1 isoform X1
NC_000069.6	Mindy1	+	XP_006502282.1	95287948	95295731	ubiquitin carboxyl-terminal hydrolase MINDY-1 isoform X1
NC_000069.6	Anxa9	-	NP_076117.2	95306404	95296792	annexin A9
NC_000069.6	LOC115489748	-	XP_030108839.1	95315794	95314764	uncharacterized protein LOC115489748
NC_000069.6	Cers2	+	XP_006502323.1	95320063	95322789	ceramide synthase 2 isoform X1
NC_000069.6	Setdb1	-	NP_001157114.1	95356191	95324075	histone-lysine N-methyltransferase SETDB1 isoform b
NC_000069.6	Arnt	+	XP_006500996.1	95434537	95488342	aryl hydrocarbon receptor nuclear translocator isoform X5
NC_000069.6	Ctsk	+	NP_031828.2	95500835	95508922	cathepsin K preproprotein
NC_000069.6	Ctss	+	NP_001254624.2	95526900	95556185	cathepsin S isoform 1 preproprotein
NC_000069.6	Hormad1	+	XP_006502018.1	95559645	95585558	HORMA domain-containing protein 1 isoform X2
NC_000069.6	Golph3l	+	XP_017175033.1	95588967	95617082	Golgi phosphoprotein 3-like isoform X1
NC_000069.6	Ensa	+	NP_062507.1	95625120	95631447	alpha-endosulfine isoform a
NC_000069.6	Mcl1	+	XP_006501151.1	95658857	95660831	induced myeloid leukemia cell differentiation protein Mcl-1 homolog isoform X1
NC_000069.6	Adamtsl4	-	NP_659148.2	95685473	95676835	ADAMTS-like protein 4 precursor
NC_000069.6	Ecm1	-	XP_011238310.1	95739440	95734242	extracellular matrix protein 1 isoform X2
NC_000069.6	Tars2	-	XP_030108688.1	95754836	95740173	threonine--tRNA ligase, mitochondrial isoform X1
NC_000069.6	Rprd2	-	XP_030108723.1	95818749	95760162	regulation of nuclear pre-mRNA domain-containing protein 2 isoform X1
NC_000069.6	Prpf3	-	NP_001303680.1	95853586	95830821	U4/U6 small nuclear ribonucleoprotein Prp3
NC_000069.6	Mrps21	-	NP_001342688.1	95870574	95862754	28S ribosomal protein S21, mitochondrial
NC_000069.6	Ciart	-	XP_030108441.1	95881523	95879773	circadian-associated transcriptional repressor isoform X2
NC_000069.6	BC028528	-	NP_001333443.1	95891928	95884975	uncharacterized protein C1orf54 homolog isoform 2 precursor
NC_000069.6	Aph1a	+	NP_666216.1	95894171	95896371	gamma-secretase subunit APH-1A isoform 1
NC_000069.6	Car14	-	XP_006501506.1	95904323	95897819	carbonic anhydrase 14 isoform X2
NC_000069.6	Anp32e	+	XP_011238495.1	95929597	95938022	acidic leucine-rich nuclear phosphoprotein 32 family member E isoform X1
NC_000069.6	Plekho1	-	XP_006501993.1	95995795	95988931	pleckstrin homology domain-containing family O member 1 isoform X1
NC_000069.6	Vps45	-	NP_038869.1	96057772	96000066	vacuolar protein sorting-associated protein 45
NC_000069.6	Otud7b	+	XP_006501452.1	96136540	96155968	OTU domain-containing protein 7B isoform X1
NC_000069.6	Mtmr11	+	XP_006501216.1	96162193	96171232	myotubularin-related protein 11 isoform X1
NC_000069.6	Sf3b4	+	NP_694693.1	96172574	96177166	splicing factor 3B subunit 4
NC_000069.6	Sv2a	+	NP_071313.1	96184986	96193916	synaptic vesicle glycoprotein 2A
NC_000069.6	Bola1	-	XP_006502075.1	96197274	96196865	bolA-like protein 1 isoform X1
NC_000069.6	H2ac21	+	NP_835585.3	96219916	96220308	histone H2A type 2-B
NC_000069.6	H2ac20	-	NP_783593.1	96220842	96220457	histone H2A type 2-C
NC_000069.6	H2bc21	+	NP_835586.2	96221166	96221546	histone H2B type 2-E
NC_000069.6	H3c15	-	NP_473386.1	96238939	96238533	histone H3.2
NC_000069.6	H2ac19	-	NP_835584.1	96240248	96239860	histone H2A type 2-A
NC_000069.6	H2ac18	+	NP_038577.1	96245581	96245973	histone H2A type 2-A
NC_000069.6	H3c14	+	NP_835734.2	96246886	96247296	histone H3.2
NC_000069.6	H4c14	-	NP_291074.1	96263302	96262995	histone H4
NC_000069.6	H3c13	+	NP_835587.1	96268694	96269104	histone H3.2
NC_000069.6	H2bc18	+	NP_783597.2	96269752	96270132	histone H2B type 2-B
NC_000069.6	Fcgr1	-	NP_034316.1	96293960	96284278	high affinity immunoglobulin gamma Fc receptor I precursor
NC_000069.6	BC107364	-	NP_001243110.1	96442149	96434408	uncharacterized protein LOC329716 isoform 2
NC_000069.6	Hjv	+	XP_006502100.1	96526515	96528690	hemojuvelin isoform X1
NC_000069.6	Txnip	+	NP_001009935.1	96558236	96560529	thioredoxin-interacting protein isoform 1
NC_000069.6	Polr3gl	-	NP_001280630.1	96581687	96578504	DNA-directed RNA polymerase III subunit RPC7-like isoform 2
NC_000069.6	Ankrd34a	+	XP_006501773.1	96597482	96598969	ankyrin repeat domain-containing protein 34A isoform X1
NC_000069.6	Lix1l	+	NP_001156642.1	96601182	96623906	LIX1-like protein
NC_000069.6	Rbm8a	+	NP_001095877.1	96629962	96631734	RNA-binding protein 8A isoform a
NC_000069.6	Pex11b	+	NP_035199.3	96635688	96643980	peroxisomal membrane protein 11B isoform 1
NC_000069.6	Itga10	+	NP_001289400.1	96645635	96663030	integrin alpha-10 precursor
NC_000069.6	Ankrd35	+	NP_001343468.1	96678251	96690251	ankyrin repeat domain-containing protein 35 isoform 2
NC_000069.6	Pias3	+	XP_030108446.1	96699423	96705115	E3 SUMO-protein ligase PIAS3 isoform X2
NC_000069.6	Nudt17	-	NP_084370.1	96708517	96706371	nucleoside diphosphate-linked moiety X motif 17 isoform 1
NC_000069.6	Polr3c	-	XP_006502251.1	96723945	96711981	DNA-directed RNA polymerase III subunit RPC3 isoform X2
NC_000069.6	Rnf115	+	XP_006502010.2	96727809	96790006	E3 ubiquitin-protein ligase RNF115 isoform X1
NC_000069.6	Cd160	-	NP_001156969.1	96808870	96800605	CD160 antigen isoform b precursor
NC_000069.6	Pdzk1	+	XP_017175164.1	96850230	96870163	Na(+)/H(+) exchange regulatory cofactor NHE-RF3 isoform X1
NC_000069.6	Gpr89	-	XP_017175185.1	96892918	96871390	Golgi pH regulator isoform X1
NC_000069.6	Gja8	-	NP_032149.1	96920342	96919024	gap junction alpha-8 protein
NC_000069.6	Gja5	+	NP_001258557.1	97050629	97051705	gap junction alpha-5 protein
NC_000069.6	Acp6	+	NP_062774.2	97159168	97176468	lysophosphatidic acid phosphatase type 6 precursor
NC_000069.6	Bcl9	-	XP_006502351.1	97216363	97204862	B-cell CLL/lymphoma 9 protein isoform X1
NC_000069.6	Olfr1402	-	NP_666387.1	97411177	97410219	olfactory receptor 1402
NC_000069.6	Chd1l	-	XP_017175188.1	97610169	97561017	chromodomain-helicase-DNA-binding protein 1-like isoform X1
NC_000069.6	Fmo5	+	XP_006501058.1	97629061	97651827	dimethylaniline monooxygenase [N-oxide-forming] 5 isoform X1
NC_000069.6	Prkab2	+	XP_030108208.1	97662252	97669805	5'-AMP-activated protein kinase subunit beta-2 isoform X2
NC_000069.6	Pde4dip	-	NP_001276631.1	97888668	97690814	myomegalin isoform 6
NC_000069.6	Sec22b	+	NP_035472.1	97901346	97921270	vesicle-trafficking protein SEC22b precursor
NC_000069.6	Gm5544	+	NP_001028951.1	97966415	97966786	uncharacterized protein LOC433632
NC_000069.6	Notch2	+	NP_035058.2	98013699	98147444	neurogenic locus notch homolog protein 2 precursor
NC_000069.6	Adam30	+	NP_081941.1	98160853	98163051	disintegrin and metalloproteinase domain-containing protein 30 precursor
NC_000069.6	Reg4	+	XP_017175186.1	98224774	98236365	regenerating islet-derived protein 4 isoform X1
NC_000069.6	Hmgcs2	+	NP_032282.2	98280484	98303271	hydroxymethylglutaryl-CoA synthase, mitochondrial precursor
NC_000069.6	Phgdh	-	NP_058662.2	98339830	98313305	D-3-phosphoglycerate dehydrogenase
NC_000069.6	Zfp697	+	XP_006501537.1	98382439	98428630	zinc finger protein 697 isoform X1
NC_000069.6	Gm4450	-	XP_017175350.1	98456525	98446062	predicted gene 4450 isoform X2
NC_000069.6	Hsd3b4	-	XP_017174957.1	98509965	98499458	NADPH-dependent 3-keto-steroid reductase Hsd3b4 isoform X2
NC_000069.6	Gm10681	-	XP_017174900.1	98563436	98552929	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase-like isoform X2
NC_000069.6	Hsd3b5	-	NP_032321.2	98630196	98619009	NADPH-dependent 3-keto-steroid reductase Hsd3b5
NC_000069.6	Hsd3b2	-	NP_694873.2	98716558	98711508	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2
NC_000069.6	Hsd3b3	-	NP_001155215.1	98753453	98741886	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 3 isoform 1
NC_000069.6	Hsd3b6	-	NP_038849.2	98811044	98805862	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 6
NC_000069.6	Hsd3b1	-	XP_006501099.1	98857962	98852554	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1 isoform X1
NC_000069.6	Hao2	-	NP_062418.3	98884829	98875311	hydroxyacid oxidase 2
NC_000069.6	Wars2	+	XP_006502115.1	99141030	99216907	tryptophan--tRNA ligase, mitochondrial isoform X2
NC_000069.6	Tbx15	+	XP_006501342.1	99308943	99352623	T-box transcription factor TBX15 isoform X1
NC_000069.6	Spag17	+	NP_083168.3	99885492	100125438	sperm-associated antigen 17
NC_000069.6	Wdr3	-	NP_001342586.1	100156443	100138689	WD repeat-containing protein 3 isoform 2
NC_000069.6	Gdap2	+	NP_034399.1	100170000	100205819	ganglioside-induced differentiation-associated protein 2
NC_000069.6	Tent5c	-	XP_006502275.1	100473436	100472265	terminal nucleotidyltransferase 5C isoform X1
NC_000069.6	Man1a2	-	NP_034893.1	100684860	100567612	mannosyl-oligosaccharide 1,2-alpha-mannosidase IB
NC_000069.6	Vtcn1	+	NP_848709.2	100825559	100892676	V-set domain containing T-cell activation inhibitor 1 precursor
NC_000069.6	Trim45	+	XP_011238402.1	100924969	100932057	tripartite motif-containing protein 45 isoform X1
NC_000069.6	Ttf2	-	XP_006502212.1	100969645	100939970	transcription termination factor 2 isoform X1
NC_000069.6	Cd101	-	NP_001161378.1	101029493	100993667	immunoglobulin superfamily member 2 precursor
NC_000069.6	LOC115489698	+	XP_030108827.1	101109910	101110551	uncharacterized protein LOC115489698
NC_000069.6	Ptgfrn	-	XP_017174992.1	101110660	101043358	prostaglandin F2 receptor negative regulator isoform X1
NC_000069.6	Cd2	-	NP_038514.1	101287877	101275959	T-cell surface antigen CD2 precursor
NC_000069.6	Igsf3	+	XP_006502405.1	101378450	101460037	immunoglobulin superfamily member 3 isoform X1
NC_000069.6	Atp1a1	-	NP_659149.1	101604412	101576558	sodium/potassium-transporting ATPase subunit alpha-1 precursor
NC_000069.6	Mab21l3	-	NP_758499.3	101835240	101815021	protein mab-21-like 3
NC_000069.6	Slc22a15	-	NP_001034460.2	101924116	101860441	solute carrier family 22 member 15
NC_000069.6	Nhlh2	+	XP_006501175.1	102012654	102013061	helix-loop-helix protein 2 isoform X1
NC_000069.6	Casq2	+	NP_001342592.1	102086639	102145430	calsequestrin-2 isoform 1 precursor
NC_000069.6	Vangl1	-	XP_006501458.1	102196860	102158239	vang-like protein 1 isoform X1
NC_000069.6	Ngf	+	NP_038637.1	102509776	102520848	beta-nerve growth factor isoform A
NC_000069.6	Tspan2	+	NP_081809.2	102734997	102768942	tetraspanin-2 isoform 1
NC_000069.6	Tshb	-	XP_006501368.1	102778309	102777472	thyrotropin subunit beta isoform X1
NC_000069.6	Sycp1	-	NP_035646.2	102935649	102818827	synaptonemal complex protein 1
NC_000069.6	Nr1h5	-	NP_963916.2	102958381	102940872	nuclear receptor subfamily 1, group H, member 5 isoform 5
NC_000069.6	Sike1	+	NP_079955.1	102995809	103001809	suppressor of IKBKE 1
NC_000069.6	Csde1	+	XP_006501460.1	103036584	103056933	cold shock domain-containing protein E1 isoform X1
NC_000069.6	Nras	+	NP_035067.2	103058922	103063449	GTPase NRas precursor
NC_000069.6	Ampd1	+	XP_006501463.1	103074000	103099698	AMP deaminase 1 isoform X1
NC_000069.6	Dennd2c	+	XP_030108516.1	103146536	103167802	DENN domain-containing protein 2C isoform X3
NC_000069.6	Bcas2	+	NP_001343260.1	103173284	103178481	pre-mRNA-splicing factor SPF27 isoform 3
NC_000069.6	Trim33	+	NP_444400.2	103279879	103353909	E3 ubiquitin-protein ligase TRIM33 isoform 1
NC_000069.6	Syt6	+	NP_061270.2	103575378	103630919	synaptotagmin-6 isoform 1
NC_000069.6	Olfml3	-	NP_598620.2	103737933	103735845	olfactomedin-like protein 3 precursor
NC_000069.6	Hipk1	-	NP_001288233.1	103778295	103743950	homeodomain-interacting protein kinase 1 isoform 1
NC_000069.6	Dclre1b	-	NP_001020483.1	103807551	103802970	5' exonuclease Apollo isoform b
NC_000069.6	Ap4b1	+	NP_080469.2	103809945	103821760	AP-4 complex subunit beta-1 isoform a
NC_000069.6	Bcl2l15	+	XP_011238405.1	103832832	103844859	bcl-2-like protein 15 isoform X1
NC_000069.6	Ptpn22	+	XP_006501211.1	103860404	103912040	tyrosine-protein phosphatase non-receptor type 22 isoform X1
NC_000069.6	Rsbn1	+	NP_766272.2	103914451	103962612	lysine-specific demethylase 9 isoform 1
NC_000069.6	Phtf1	+	NP_001156939.1	103969086	104007008	putative homeodomain transcription factor 1 isoform a
NC_000069.6	Magi3	-	NP_001152826.1	104219964	104014971	membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3 isoform 1
NC_000069.6	Lrig2	-	XP_017175091.1	104476083	104457767	leucine-rich repeats and immunoglobulin-like domains protein 2 isoform X2
NC_000069.6	Slc16a1	+	NP_033222.1	104649301	104655722	monocarboxylate transporter 1
NC_000069.6	Tafa3	-	XP_017175115.1	104773930	104770736	chemokine-like protein TAFA-3 isoform X2
NC_000069.6	Ppm1j	+	XP_006502185.1	104781087	104785852	protein phosphatase 1J isoform X1
NC_000069.6	Rhoc	+	NP_001278788.1	104791897	104794043	rho-related GTP-binding protein RhoC precursor
NC_000069.6	Mov10	-	XP_030108315.1	104805074	104795151	putative helicase MOV-10 isoform X2
NC_000069.6	Capza1	-	NP_001341973.1	104864376	104824986	F-actin-capping protein subunit alpha-1 isoform 2
NC_000069.6	St7l	+	NP_694731.1	104865095	104926608	suppressor of tumorigenicity 7 protein-like isoform 1
NC_000069.6	Wnt2b	-	NP_033546.2	104961470	104946973	protein Wnt-2b
NC_000069.6	Cttnbp2nl	-	NP_084525.1	105032749	105004652	CTTNBP2 N-terminal-like protein
NC_000069.6	4930564D02Rik	+	XP_017175271.1	105078026	105078583	uncharacterized protein LOC75269 isoform X2
NC_000069.6	Kcnd3	+	NP_064315.1	105458816	105669209	potassium voltage-gated channel subfamily D member 3 isoform 2 precursor
NC_000069.6	Ddx20	-	XP_006501764.1	105687425	105678552	probable ATP-dependent RNA helicase DDX20 isoform X1
NC_000069.6	Inka2	+	NP_780607.2	105704769	105717214	PAK4-inhibitor INKA2 isoform 1
NC_000069.6	Rap1a	-	NP_663516.1	105750299	105731987	ras-related protein Rap-1A precursor
NC_000069.6	Adora3	+	NP_033761.2	105904800	105907895	adenosine receptor A3
NC_000069.6	Tmigd3	+	NP_081301.2	105914232	105923933	transmembrane domain-containing protein TMIGD3 isoform 2 precursor
NC_000069.6	I830077J02Rik	-	XP_006501711.1	105932578	105926442	transmembrane protein C1orf162 homolog isoform X2
NC_000069.6	Atp5pb	-	NP_033855.2	105959185	105942988	ATP synthase F(0) complex subunit B1, mitochondrial isoform 1
NC_000069.6	Wdr77	+	NP_081708.1	105959584	105967322	methylosome protein 50
NC_000069.6	Ovgp1	+	NP_031722.1	105973816	105987078	oviduct-specific glycoprotein precursor
NC_000069.6	Pifo	-	NP_001186957.1	106014603	105997133	protein pitchfork isoform a
NC_000069.6	Chil5	-	XP_006502584.1	106032812	106017134	chitinase like isoform X1
NC_000069.6	Chia1	+	NP_075675.2	106113385	106132017	acidic mammalian chitinase precursor
NC_000069.6	Chil3	-	NP_034022.2	106167519	106147855	chitinase-like protein 3 precursor
NC_000069.6	Chil4	-	NP_660108.2	106219462	106201779	chitinase-like protein 4 precursor
NC_000069.6	Chil6	-	NP_848499.1	106406029	106387580	chitinase-like 6
NC_000069.6	Dennd2d	+	NP_001087223.1	106482656	106500606	DENN domain-containing protein 2D isoform 2
NC_000069.6	Cept1	-	NP_598630.2	106539526	106503627	choline/ethanolaminephosphotransferase 1 isoform 1
NC_000069.6	Dram2	+	NP_080289.1	106555178	106573685	DNA damage-regulated autophagy modulator protein 2 isoform 2
NC_000069.6	Lrif1	+	XP_006501644.1	106731676	106735848	ligand-dependent nuclear receptor-interacting factor 1 isoform X1
NC_000069.6	Cd53	-	NP_031677.1	106770742	106760806	leukocyte surface antigen CD53
NC_000069.6	Olfr266	-	NP_666700.1	106822555	106821609	olfactory receptor 266
NC_000069.6	Kcna3	+	NP_032444.2	107036423	107038009	potassium voltage-gated channel subfamily A member 3
NC_000069.6	Kcna2	+	XP_030108297.1	107104105	107105604	potassium voltage-gated channel subfamily A member 2 isoform X1
NC_000069.6	Kcna10	+	NP_001074609.1	107194055	107195590	potassium voltage-gated channel subfamily A member 10
NC_000069.6	Cym	-	NP_001104613.1	107221704	107211365	embryonic pepsinogen precursor
NC_000069.6	A630076J17Rik	+	NP_001243103.1	107230742	107233817	uncharacterized protein LOC319929
NC_000069.6	Prok1	-	NP_001037847.1	107239647	107235571	prokineticin-1 isoform 1 precursor
NC_000069.6	Lamtor5	+	NP_081050.2	107278917	107283695	ragulator complex protein LAMTOR5
NC_000069.6	Slc16a4	+	NP_666248.1	107292439	107311587	monocarboxylate transporter 5 isoform 1
NC_000069.6	Rbm15	-	NP_001039272.1	107333078	107326284	RNA-binding protein 15
NC_000069.6	Kcnc4	-	XP_006502538.1	107458888	107443310	potassium voltage-gated channel subfamily C member 4 isoform X1
NC_000069.6	Slc6a17	-	NP_758475.1	107500651	107471183	sodium-dependent neutral amino acid transporter SLC6A17 isoform2
NC_000069.6	Ubl4b	-	NP_080537.1	107554940	107554378	ubiquitin-like protein 4B
NC_000069.6	Alx3	+	NP_031467.1	107595176	107605079	homeobox protein aristaless-like 3
NC_000069.6	Strip1	-	NP_705791.2	107631678	107613221	striatin-interacting protein 1
