Chromosome	Gene_id	Strand	Protein_id	Start	Stop	Transcript_id	Gene_name
3	ENSDARG00000100519	-	ENSDARP00000130146	20720807	20659063	ENSDART00000163473	spop
3	ENSDARG00000099499	-	ENSDARP00000156340	20957081	20950531	ENSDART00000180531	ndufa4l
3	ENSDARG00000038213	-	ENSDARP00000055721	20982004	20963903	ENSDART00000055722	slc35b1
3	ENSDARG00000078640	-	ENSDARP00000103558	21010579	20985875	ENSDART00000109578	fam117aa
3	ENSDARG00000007245	-	ENSDARP00000024532	21037710	21018428	ENSDART00000002393	rundc3aa
3	ENSDARG00000026875	-	ENSDARP00000129155	21057112	21044295	ENSDART00000157168	tlcd3ba
3	ENSDARG00000006566	-	ENSDARP00000100637	21087953	21068350	ENSDART00000109790	nlk1
3	ENSDARG00000087330	-	ENSDARP00000107165	21118967	21102835	ENSDART00000129016	maza
3	ENSDARG00000070686	-	ENSDARP00000094826	21137219	21126075	ENSDART00000104051	cdipt
3	ENSDARG00000074899	-	ENSDARP00000128176	21166595	21142470	ENSDART00000155550	taok2a
3	ENSDARG00000056324	+	ENSDARP00000073267	21189838	21198296	ENSDART00000078807	zgc:123295
3	ENSDARG00000046140	+	ENSDARP00000067840	21200868	21218026	ENSDART00000067841	zgc:112038
3	ENSDARG00000061858	+	ENSDARP00000115045	21225757	21230347	ENSDART00000139213	zgc:153968
3	ENSDARG00000007344	-	ENSDARP00000027408	21242354	21241142	ENSDART00000007293	tcap
3	ENSDARG00000002564	-	ENSDARP00000005611	21280118	21252070	ENSDART00000003939	syngr1a
3	ENSDARG00000075249	-	ENSDARP00000098040	21348291	21282479	ENSDART00000114906	fam171a2a
3	ENSDARG00000018687	-	ENSDARP00000013339	21382397	21351060	ENSDART00000016562	itga2b
3	ENSDARG00000105007	-	ENSDARP00000135059	21382397	21385253	ENSDART00000164513	CT573446.1
3	ENSDARG00000003989	+	ENSDARP00000129646	21670474	21881840	ENSDART00000156527	crhr1
3	ENSDARG00000075428	-	ENSDARP00000099974	21670474	21999767	ENSDART00000111103	BX547992.1
3	ENSDARG00000056258	+	ENSDARP00000113979	22036234	22054342	ENSDART00000132190	cdc27
3	ENSDARG00000088238	+	ENSDARP00000129106	22079308	22152746	ENSDART00000153709	kansl1b
3	ENSDARG00000087616	-	ENSDARP00000128528	22191111	22161797	ENSDART00000154226	maptb
3	ENSDARG00000011519	-	ENSDARP00000146317	22228571	22223971	ENSDART00000191558	myl4
3	ENSDARG00000034588	+	ENSDARP00000094779	22270690	22314933	ENSDART00000104004	scn4ab
3	ENSDARG00000038185	+	ENSDARP00000055674	22327791	22332402	ENSDART00000055675	gh1
3	ENSDARG00000038186	+	ENSDARP00000055675	22335178	22340697	ENSDART00000055676	zgc:103564
3	ENSDARG00000069012	-	ENSDARP00000132020	22359117	22341045	ENSDART00000168184	ifnphi2
3	ENSDARG00000070676	+	ENSDARP00000150545	22334012	22371477	ENSDART00000193526	ifnphi3
3	ENSDARG00000025607	-	ENSDARP00000033132	22366030	22362867	ENSDART00000029849	ifnphi1
3	ENSDARG00000061798	+	ENSDARP00000149313	22386582	22420762	ENSDART00000185315	arhgap27l
3	ENSDARG00000097456	+	ENSDARP00000128959	22426746	22432175	ENSDART00000154966	coa3b
3	ENSDARG00000088967	+	ENSDARP00000154939	22443322	22546951	ENSDART00000190921	wnk4b
3	ENSDARG00000079097	+	ENSDARP00000146066	22686773	22813473	ENSDART00000187695	tanc2a
3	ENSDARG00000038176	-	ENSDARP00000055658	22828305	22817275	ENSDART00000055659	cyb561
3	ENSDARG00000075139	+	ENSDARP00000100072	22905341	22976103	ENSDART00000111435	hdac5
3	ENSDARG00000028848	+	ENSDARP00000043189	22984134	22993122	ENSDART00000043190	lsm12a
3	ENSDARG00000088833	+	ENSDARP00000108364	23000210	23020461	ENSDART00000127239	si:ch211-237i5.4
3	ENSDARG00000077193	+	ENSDARP00000101563	23030229	23043212	ENSDART00000110343	nags
3	ENSDARG00000070605	+	ENSDARP00000094634	23047657	23059105	ENSDART00000103858	b4galnt2.2
3	ENSDARG00000094579	+	ENSDARP00000119435	23063923	23085279	ENSDART00000140225	b4galnt2.1
3	ENSDARG00000010680	+	ENSDARP00000014423	23095519	23095855	ENSDART00000024136	gngt2a
3	ENSDARG00000012405	+	ENSDARP00000003177	23221174	23236490	ENSDART00000009393	col1a1a
3	ENSDARG00000079366	+	ENSDARP00000099629	23250578	23322787	ENSDART00000114190	ppp1r9ba
3	ENSDARG00000079912	-	ENSDARP00000100483	23406962	23334969	ENSDART00000114723	rapgefl1
3	ENSDARG00000029911	-	ENSDARP00000040064	23461938	23430347	ENSDART00000040065	casc3
3	ENSDARG00000074734	-	ENSDARP00000101527	23470319	23465225	ENSDART00000113135	msl1a
3	ENSDARG00000055813	-	ENSDARP00000141825	23474252	23471630	ENSDART00000161672	si:dkey-225f5.5
3	ENSDARG00000033160	+	ENSDARP00000104933	23488908	23495467	ENSDART00000126282	nr1d1
3	ENSDARG00000101975	-	ENSDARP00000140159	23513093	23499646	ENSDART00000170200	si:dkey-225f5.4
3	ENSDARG00000061478	-	ENSDARP00000082159	23574620	23524458	ENSDART00000087726	igf2bp1
3	ENSDARG00000029215	-	ENSDARP00000128495	23596530	23585543	ENSDART00000156897	ube2z
3	ENSDARG00000056008	-	ENSDARP00000072885	23602908	23599501	ENSDART00000078423	atp5mc1
3	ENSDARG00000056012	-	ENSDARP00000072887	23643601	23642355	ENSDART00000078425	eve1
3	ENSDARG00000056015	+	ENSDARP00000072890	23654327	23655670	ENSDART00000078428	hoxb13a
3	ENSDARG00000011579	+	ENSDARP00000099793	23669317	23671141	ENSDART00000111227	hoxb10a
3	ENSDARG00000056023	+	ENSDARP00000022169	23677501	23680759	ENSDART00000023674	hoxb9a
3	ENSDARG00000056027	+	ENSDARP00000046637	23688288	23689781	ENSDART00000046638	hoxb8a
3	ENSDARG00000056030	+	ENSDARP00000072915	23691847	23695761	ENSDART00000078453	hoxb7a
3	ENSDARG00000010630	+	ENSDARP00000002263	23703704	23705444	ENSDART00000024256	hoxb6a
3	ENSDARG00000013057	+	ENSDARP00000004270	23707787	23709229	ENSDART00000025449	hoxb5a
3	ENSDARG00000013533	+	ENSDARP00000008458	23721808	23723488	ENSDART00000012470	hoxb4a
3	ENSDARG00000029263	+	ENSDARP00000144466	23746135	23748060	ENSDART00000174580	hoxb3a
3	ENSDARG00000000175	+	ENSDARP00000118498	23752216	23754295	ENSDART00000146636	hoxb2a
3	ENSDARG00000008174	+	ENSDARP00000101854	23768937	23770625	ENSDART00000110682	hoxb1a
3	ENSDARG00000004189	+	ENSDARP00000118656	24062751	24070047	ENSDART00000143088	cbx1a
3	ENSDARG00000030616	-	ENSDARP00000094757	24083695	24073708	ENSDART00000103982	nfe2l1a
3	ENSDARG00000006786	+	ENSDARP00000120170	24094628	24109861	ENSDART00000138270	copz2
3	ENSDARG00000097637	+	ENSDARP00000129460	24134527	24143133	ENSDART00000156204	si:ch211-246i5.5
3	ENSDARG00000025615	+	ENSDARP00000033094	24196084	24196416	ENSDART00000034762	prr15la
3	ENSDARG00000038141	+	ENSDARP00000055608	24198993	24200374	ENSDART00000055609	atf4b
3	ENSDARG00000074773	-	ENSDARP00000127893	24205228	24202229	ENSDART00000157135	si:dkey-110g7.8
3	ENSDARG00000017049	+	ENSDARP00000022310	24207414	24218557	ENSDART00000023454	adsl
3	ENSDARG00000056144	+	ENSDARP00000073041	24222022	24225643	ENSDART00000078580	zgc:123244
3	ENSDARG00000038139	+	ENSDARP00000130601	24276570	24292632	ENSDART00000169765	pdgfbb
3	ENSDARG00000076586	-	ENSDARP00000129232	24332206	24318145	ENSDART00000153553	csf2rb
3	ENSDARG00000009311	+	ENSDARP00000145335	24430374	24434452	ENSDART00000192799	pvalb6
3	ENSDARG00000016483	-	ENSDARP00000128910	24456437	24438934	ENSDART00000156814	baiap2l2a
3	ENSDARG00000097543	+	ENSDARP00000127727	24458289	24464794	ENSDART00000153551	cbx6b
3	ENSDARG00000040430	+	ENSDARP00000059178	24458289	24501796	ENSDART00000059179	nptxra
3	ENSDARG00000031116	+	ENSDARP00000115737	24514125	24516820	ENSDART00000133898	dnal4a
3	ENSDARG00000055359	+	ENSDARP00000072168	24537333	24554357	ENSDART00000077702	sp100.1
3	ENSDARG00000102588	+	ENSDARP00000138124	24556793	24567763	ENSDART00000159405	sp100.2
3	ENSDARG00000090449	+	ENSDARP00000108373	24571466	24589028	ENSDART00000123017	sp100.3
3	ENSDARG00000099247	+	ENSDARP00000132835	24598217	24603342	ENSDART00000169405	si:dkey-68o6.5
3	ENSDARG00000104350	+	ENSDARP00000132760	24605686	24609801	ENSDART00000172589	si:dkey-68o6.6
3	ENSDARG00000078206	+	ENSDARP00000152635	24613745	24627453	ENSDART00000190998	zgc:171506
3	ENSDARG00000104144	+	ENSDARP00000135411	24634588	24638921	ENSDART00000163080	si:dkey-68o6.8
3	ENSDARG00000038133	+	ENSDARP00000110770	24641660	24649481	ENSDART00000126230	zgc:113411
3	ENSDARG00000087575	+	ENSDARP00000104474	24655643	24660328	ENSDART00000126148	zmp:0000000912
3	ENSDARG00000099678	-	ENSDARP00000134221	24680506	24675127	ENSDART00000161612	BX569789.1
3	ENSDARG00000061684	+	ENSDARP00000130253	24681953	24688879	ENSDART00000170809	slc25a17
3	ENSDARG00000075867	+	ENSDARP00000128445	24708685	24763900	ENSDART00000153507	mrtfaa
3	ENSDARG00000105972	-	ENSDARP00000143491	24904303	24793923	ENSDART00000178321	CABZ01050944.1
3	ENSDARG00000033140	-	ENSDARP00000048870	24979788	24974378	ENSDART00000048871	desi1a
3	ENSDARG00000038025	+	ENSDARP00000055427	24986311	24993907	ENSDART00000055428	cbx7a
3	ENSDARG00000061108	-	ENSDARP00000129212	25054000	24998082	ENSDART00000156459	ep300b
3	ENSDARG00000007916	-	ENSDARP00000050244	25086801	25059918	ENSDART00000050245	xpnpep3
3	ENSDARG00000021973	+	ENSDARP00000112549	25088048	25099985	ENSDART00000138578	st13
3	ENSDARG00000038030	-	ENSDARP00000055431	25107765	25102148	ENSDART00000055432	rbx1
3	ENSDARG00000055160	-	ENSDARP00000129006	25118688	25109879	ENSDART00000154724	chadla
3	ENSDARG00000009313	+	ENSDARP00000012342	25121489	25132303	ENSDART00000025724	napsa
3	ENSDARG00000060991	-	ENSDARP00000083758	25143276	25138053	ENSDART00000089325	mief1
3	ENSDARG00000055172	+	ENSDARP00000129491	25158793	25164630	ENSDART00000156973	si:ch211-256m1.8
3	ENSDARG00000093235	+	ENSDARP00000071960	25166884	25169147	ENSDART00000077493	TST
3	ENSDARG00000075720	+	ENSDARP00000099191	25195966	25207175	ENSDART00000112338	il2rb
3	ENSDARG00000055175	+	ENSDARP00000055439	25220860	25222555	ENSDART00000055440	c1qtnf6a
3	ENSDARG00000038069	-	ENSDARP00000115092	25268656	25237862	ENSDART00000139423	mgat3a
3	ENSDARG00000038068	-	ENSDARP00000055491	25275282	25270403	ENSDART00000055492	ddx5
3	ENSDARG00000038067	-	ENSDARP00000055490	25369417	25282912	ENSDART00000055491	smurf2
3	ENSDARG00000038066	-	ENSDARP00000055489	25376834	25370123	ENSDART00000055490	kpna2
3	ENSDARG00000077361	-	ENSDARP00000102656	25420929	25379754	ENSDART00000109601	bptf
3	ENSDARG00000038059	-	ENSDARP00000055472	25490871	25437396	ENSDART00000055473	grb2b
3	ENSDARG00000022525	+	ENSDARP00000150526	25503504	25509233	ENSDART00000190117	mchr1b
3	ENSDARG00000088072	-	ENSDARP00000106880	25645825	25547204	ENSDART00000122735	usp43b
3	ENSDARG00000022531	-	ENSDARP00000038885	25813424	25711637	ENSDART00000039482	ntn1b
3	ENSDARG00000091140	+	ENSDARP00000128215	25825114	25846554	ENSDART00000153749	pik3r6b
3	ENSDARG00000014761	+	ENSDARP00000010172	25850892	25852520	ENSDART00000007119	mfsd6l
3	ENSDARG00000067813	+	ENSDARP00000153144	25857084	25892670	ENSDART00000193762	zgc:171844
3	ENSDARG00000104581	+	ENSDARP00000141619	25907368	25938355	ENSDART00000170324	tom1
3	ENSDARG00000005643	+	ENSDARP00000020361	25990148	25997913	ENSDART00000007398	gcat
3	ENSDARG00000019507	+	ENSDARP00000018877	25999578	26011135	ENSDART00000024316	mcm5
3	ENSDARG00000027529	-	ENSDARP00000144932	26017261	26011834	ENSDART00000179982	hmox1a
3	ENSDARG00000061354	+	ENSDARP00000150274	26021063	26032282	ENSDART00000182411	foxred2
3	ENSDARG00000055743	+	ENSDARP00000072599	26035822	26044187	ENSDART00000078137	ankrd54
3	ENSDARG00000075783	+	ENSDARP00000112627	26048594	26060047	ENSDART00000133523	hmgxb4a
3	ENSDARG00000055731	+	ENSDARP00000120497	26064414	26070387	ENSDART00000143697	si:dkeyp-69e1.8
3	ENSDARG00000079699	-	ENSDARP00000101899	26109245	26108323	ENSDART00000113780	zgc:162612
3	ENSDARG00000029688	-	ENSDARP00000109199	26114951	26113024	ENSDART00000124762	hsp70.1
3	ENSDARG00000092362	-	ENSDARP00000103854	26121780	26119853	ENSDART00000111042	hsp70.2
3	ENSDARG00000021924	+	ENSDARP00000010413	26124858	26126789	ENSDART00000010477	hsp70.3
3	ENSDARG00000020574	+	ENSDARP00000135633	26145034	26154859	ENSDART00000162546	atp2a1
3	ENSDARG00000061213	-	ENSDARP00000103396	26171477	26158498	ENSDART00000113890	rabep2
3	ENSDARG00000087869	-	ENSDARP00000145092	26183559	26175661	ENSDART00000191604	si:ch211-11k18.4
3	ENSDARG00000055510	-	ENSDARP00000113056	26190348	26187111	ENSDART00000136001	ypel3
3	ENSDARG00000074466	-	ENSDARP00000094523	26200799	26193811	ENSDART00000103748	gdpd3a
3	ENSDARG00000070573	-	ENSDARP00000094521	26222144	26214741	ENSDART00000103746	mapk3
3	ENSDARG00000087927	+	ENSDARP00000106416	26223435	26232397	ENSDART00000128284	nudt9
3	ENSDARG00000070570	-	ENSDARP00000094516	26242491	26236563	ENSDART00000103741	ppp4ca
3	ENSDARG00000070568	+	ENSDARP00000094508	26244904	26266167	ENSDART00000103733	atad5a
3	ENSDARG00000070565	+	ENSDARP00000119626	26267879	26281264	ENSDART00000131288	adap2
3	ENSDARG00000099996	+	ENSDARP00000141563	26289286	26318853	ENSDART00000163500	rhot1a
3	ENSDARG00000103966	+	ENSDARP00000141517	26322658	26326547	ENSDART00000172700	si:ch211-156b7.5
3	ENSDARG00000061257	-	ENSDARP00000081630	26341801	26331408	ENSDART00000087196	no_data
3	ENSDARG00000101707	+	ENSDARP00000136467	26342858	26343385	ENSDART00000163832	si:ch211-156b7.4
3	ENSDARG00000010160	+	ENSDARP00000108197	26346396	26351423	ENSDART00000128613	rps15a
3	ENSDARG00000061248	-	ENSDARP00000081552	26524824	26418453	ENSDART00000087118	xylt1
3	ENSDARG00000013252	+	ENSDARP00000101972	26734365	26751360	ENSDART00000114552	tmc5
3	ENSDARG00000061208	-	ENSDARP00000081481	26787095	26754097	ENSDART00000087047	rab40c
3	ENSDARG00000038097	-	ENSDARP00000147368	26805408	26793331	ENSDART00000180648	pigq
3	ENSDARG00000038095	+	ENSDARP00000055536	26814066	26814671	ENSDART00000055537	socs1a
3	ENSDARG00000038094	-	ENSDARP00000129343	26903851	26825259	ENSDART00000156150	clec16a
3	ENSDARG00000055474	+	ENSDARP00000072301	26905414	26905683	ENSDART00000077835	dexi
3	ENSDARG00000090851	-	ENSDARP00000105957	26921100	26909282	ENSDART00000130281	ciita
3	ENSDARG00000055472	-	ENSDARP00000129550	26978780	26932443	ENSDART00000155396	nubp1
3	ENSDARG00000044588	+	ENSDARP00000065494	27049540	27054026	ENSDART00000065495	emp2
3	ENSDARG00000089698	-	ENSDARP00000153298	27065473	27058651	ENSDART00000185660	atf7ip2
3	ENSDARG00000034493	+	ENSDARP00000116766	27074453	27273060	ENSDART00000142141	grin2aa
3	ENSDARG00000055383	-	ENSDARP00000072200	27601519	27596375	ENSDART00000077734	C3H16orf72
3	ENSDARG00000073710	+	ENSDARP00000125968	27607531	27639440	ENSDART00000150953	usp7
3	ENSDARG00000087093	-	ENSDARP00000109985	27645779	27643644	ENSDART00000122031	si:ch211-157c3.4
3	ENSDARG00000038072	+	ENSDARP00000055499	27653657	27662957	ENSDART00000055500	ptx4
3	ENSDARG00000019556	+	ENSDARP00000094436	27665253	27694673	ENSDART00000103660	clcn7
3	ENSDARG00000115268	-	ENSDARP00000145860	27665253	27706115	ENSDART00000180151	CR394572.1
3	ENSDARG00000004034	+	ENSDARP00000015397	27738118	27766877	ENSDART00000019004	arhgdig
3	ENSDARG00000018002	+	ENSDARP00000002223	27738118	27777529	ENSDART00000017962	eci1
3	ENSDARG00000012539	-	ENSDARP00000020280	27784112	27779282	ENSDART00000019098	dnase1
3	ENSDARG00000061185	+	ENSDARP00000081428	27787922	27794724	ENSDART00000086994	nat15
3	ENSDARG00000053129	+	ENSDARP00000069585	27825883	27830906	ENSDART00000075100	carhsp1
3	ENSDARG00000006031	-	ENSDARP00000148000	27868110	27836601	ENSDART00000185812	abat
3	ENSDARG00000077863	-	ENSDARP00000103105	27914774	27884815	ENSDART00000115370	mettl22
3	ENSDARG00000038089	+	ENSDARP00000055527	27929938	27951414	ENSDART00000055528	TMEM114
3	ENSDARG00000014746	-	ENSDARP00000155158	28258445	27986127	ENSDART00000191573	rbfox1
3	ENSDARG00000019191	+	ENSDARP00000126089	28502813	28626239	ENSDART00000151081	sept12
3	ENSDARG00000060915	-	ENSDARP00000126304	28664984	28635051	ENSDART00000151670	fbxl16
3	ENSDARG00000037390	-	ENSDARP00000054407	28750272	28719853	ENSDART00000054408	gsg1l
3	ENSDARG00000096242	-	ENSDARP00000137886	28827680	28824409	ENSDART00000167679	si:ch211-76l23.4
3	ENSDARG00000038024	+	ENSDARP00000147522	28831622	28850388	ENSDART00000184130	flr
3	ENSDARG00000075345	-	ENSDARP00000102869	28857180	28851427	ENSDART00000114319	C3H16orf89
3	ENSDARG00000054963	+	ENSDARP00000071703	28860309	28869415	ENSDART00000077235	alg1
3	ENSDARG00000054950	-	ENSDARP00000116881	28872645	28869652	ENSDART00000138840	eef2kmt
3	ENSDARG00000088711	+	ENSDARP00000114362	28939808	28946342	ENSDART00000141904	lgals1l1
3	ENSDARG00000054942	+	ENSDARP00000094378	28953357	28959862	ENSDART00000103602	lgals2a
3	ENSDARG00000070522	+	ENSDARP00000120313	29082267	29377750	ENSDART00000145615	cacna1ia
3	ENSDARG00000006468	+	ENSDARP00000012720	29458609	29468175	ENSDART00000020381	grap2a
3	ENSDARG00000038012	+	ENSDARP00000094368	29469283	29483591	ENSDART00000103592	fam83fa
3	ENSDARG00000038011	-	ENSDARP00000055407	29508778	29489950	ENSDART00000055408	cyth4a
3	ENSDARG00000038010	+	ENSDARP00000148386	29511061	29539963	ENSDART00000193743	rac2
3	ENSDARG00000014477	+	ENSDARP00000097945	29600989	29602431	ENSDART00000048867	sstr3
3	ENSDARG00000021257	+	ENSDARP00000011011	29641994	29654844	ENSDART00000011052	eif3d
3	ENSDARG00000009885	-	ENSDARP00000122253	29663689	29656295	ENSDART00000132083	sult3st1
3	ENSDARG00000073718	-	ENSDARP00000126025	29688219	29674630	ENSDART00000151679	si:ch73-233k15.2
3	ENSDARG00000032565	+	ENSDARP00000041387	29715267	29843648	ENSDART00000041388	cacng2a
3	ENSDARG00000003599	-	ENSDARP00000149691	29870846	29867288	ENSDART00000186457	rpl3
3	ENSDARG00000007449	-	ENSDARP00000005911	29888672	29873653	ENSDART00000014021	slc25a39
3	ENSDARG00000113664	+	ENSDARP00000149739	29888672	29895974	ENSDART00000186693	BX901883.7
3	ENSDARG00000015128	-	ENSDARP00000117864	29898619	29894007	ENSDART00000140518	rpl27
3	ENSDARG00000091962	-	ENSDARP00000126082	29910384	29903072	ENSDART00000151501	RUNDC1
3	ENSDARG00000004954	-	ENSDARP00000113859	29939300	29915259	ENSDART00000137973	grna
3	ENSDARG00000075643	+	ENSDARP00000133347	29942338	29948404	ENSDART00000158220	ifi35
3	ENSDARG00000054849	-	ENSDARP00000071587	29960154	29951892	ENSDART00000077119	bcat2
3	ENSDARG00000054842	-	ENSDARP00000071579	29977341	29970351	ENSDART00000077111	hsd17b14
3	ENSDARG00000077053	-	ENSDARP00000127938	30118854	30047687	ENSDART00000153562	ppfia3
3	ENSDARG00000054833	-	ENSDARP00000071557	30152834	30141329	ENSDART00000077089	nucb1
3	ENSDARG00000019741	-	ENSDARP00000094278	30152834	30154368	ENSDART00000103502	ccndx
3	ENSDARG00000005927	-	ENSDARP00000020784	30186269	30167439	ENSDART00000017422	tbc1d17
3	ENSDARG00000074667	+	ENSDARP00000128295	30194756	30199668	ENSDART00000157320	akt1s1
3	ENSDARG00000070484	-	ENSDARP00000094263	30218472	30203876	ENSDART00000103487	zgc:195001
3	ENSDARG00000054793	-	ENSDARP00000071497	30248249	30241439	ENSDART00000077029	emc10
3	ENSDARG00000030157	+	ENSDARP00000132260	30257754	30317294	ENSDART00000159497	mybpc2a
3	ENSDARG00000004597	-	ENSDARP00000148077	30388523	30369767	ENSDART00000183790	lrrc4ba
3	ENSDARG00000038005	-	ENSDARP00000055392	30487443	30454749	ENSDART00000055393	med25
3	ENSDARG00000070465	+	ENSDARP00000094223	30501135	30503552	ENSDART00000103447	si:dkey-13n23.3
3	ENSDARG00000075830	-	ENSDARP00000125697	30609657	30517033	ENSDART00000151698	syt3
3	ENSDARG00000054645	-	ENSDARP00000125640	30678700	30665999	ENSDART00000151097	si:ch211-51c14.1
3	ENSDARG00000060539	-	ENSDARP00000128093	30801588	30714113	ENSDART00000154811	shank1
3	ENSDARG00000075461	-	ENSDARP00000101860	30881103	30868446	ENSDART00000109104	kmt5c
3	ENSDARG00000003486	-	ENSDARP00000002360	30909029	30891220	ENSDART00000025046	ppp1caa
3	ENSDARG00000054616	+	ENSDARP00000071321	30922948	30925427	ENSDART00000076850	cldni
3	ENSDARG00000054610	-	ENSDARP00000071301	30937962	30926622	ENSDART00000076830	coro1a
3	ENSDARG00000076960	-	ENSDARP00000098305	30962411	30948028	ENSDART00000110861	paqr4a
3	ENSDARG00000060662	+	ENSDARP00000080171	30968922	30974042	ENSDART00000085736	prf1.9
3	ENSDARG00000030394	+	ENSDARP00000029412	30981072	30988121	ENSDART00000028529	prf1.1
3	ENSDARG00000054588	+	ENSDARP00000113555	31041340	31041987	ENSDART00000147706	cox6a2
3	ENSDARG00000078083	-	ENSDARP00000127109	31057622	31044265	ENSDART00000152901	armc5
3	ENSDARG00000096714	+	ENSDARP00000127368	31058605	31060417	ENSDART00000153381	si:dkey-66i24.7
3	ENSDARG00000097740	-	ENSDARP00000119872	31066925	31063276	ENSDART00000140998	elob
3	ENSDARG00000097471	-	ENSDARP00000127631	31066925	31066887	ENSDART00000145636	ELOB
3	ENSDARG00000037980	-	ENSDARP00000114273	31079165	31070595	ENSDART00000140569	elob
3	ENSDARG00000070458	-	ENSDARP00000094197	31086667	31080992	ENSDART00000103421	zgc:153292
3	ENSDARG00000088084	+	ENSDARP00000108335	31087714	31090509	ENSDART00000129564	si:dkey-66i24.8
3	ENSDARG00000096689	+	ENSDARP00000127133	31093683	31096350	ENSDART00000153074	si:dkey-66i24.9
3	ENSDARG00000054578	-	ENSDARP00000058954	31115821	31105698	ENSDART00000058955	arl6ip1
3	ENSDARG00000054570	-	ENSDARP00000071267	31158257	31119201	ENSDART00000076796	smg1
3	ENSDARG00000115545	+	ENSDARP00000154115	31177999	31187533	ENSDART00000185954	clec19a
3	ENSDARG00000060741	-	ENSDARP00000080338	31177999	31201544	ENSDART00000085903	syt17
3	ENSDARG00000090900	-	ENSDARP00000106897	31254326	31251023	ENSDART00000130280	apnl
3	ENSDARG00000106212	-	ENSDARP00000144180	31258457	31257434	ENSDART00000177928	LO017965.1
3	ENSDARG00000028521	+	ENSDARP00000149898	31396254	31430489	ENSDART00000193580	c1ql3b
3	ENSDARG00000054446	+	ENSDARP00000071111	31600636	31603756	ENSDART00000076640	ccdc43
3	ENSDARG00000090664	-	ENSDARP00000105162	31619244	31608183	ENSDART00000124559	moto
