Gene 1	Gene 2	id %	som %	E-value
CT45A6 (NP_001017438.2)	CT45A2 (NP_689795.4)	98%	99%	2e-141
CT45A2 (NP_689795.4)	CT45A7 (XP_011529531.1)	98%	99%	2e-141
CT45A7 (XP_011529531.1)	CT45A8 (XP_011529543.1)	98%	99%	2e-141
CT45A8 (XP_011529543.1)	CT45A9 (NP_001308200.1)	100%	100%	2e-145
CT45A9 (NP_001308200.1)	CT45A10 (NP_001278458.1)	95%	97%	1e-136
SPANXC (NP_073152.2)	SPANXA1 (NP_038481.2)	94%	97%	8e-58
MAGEC3 (NP_619647.1)	MAGEC1 (XP_011529720.1)	77%	85%	7e-58
MAGEA9 (XP_024308149.1)	MAGEA8 (NP_001159872.1)	66%	76%	4e-138
MTM1 (XP_011529474.1)	MTMR1 (NP_001340921.1)	60%	77%	0.0
MAGEA5 (NP_066387.1)	MAGEA10 (NP_001011543.2)	40%	52%	2e-20
PNMA3 (NP_037496.4)	PNMA6A (NP_116271.3)	46%	66%	6e-91
LOC112267886 (XP_011529528.1)	BGN (NP_001702.1)	35%	50%	7e-13
OPN1LW (NP_064445.2)	OPN1MW (NP_000504.1)	96%	98%	0.0
OPN1MW (NP_000504.1)	OPN1MW2 (NP_001041646.1)	100%	100%	0.0
OPN1MW2 (NP_001041646.1)	OPN1MW3 (NP_001316996.1)	100%	100%	0.0
CTAG1B (NP_001318.1)	CTAG2 (NP_758965.2)	86%	92%	3e-75
CSF2RA_1 (NP_001155001.1)	IL3RA_1 (XP_016885532.1)	31%	51%	2e-51
TSPY4 (XP_005272800.1)	TSPY8 (XP_005272801.1)	97%	97%	0.0
TSPY8 (XP_005272801.1)	TSPY3 (NP_001071165.2)	99%	99%	0.0
TSPY3 (NP_001071165.2)	TSPY1 (NP_001184171.1)	99%	99%	0.0
TSPY1 (NP_001184171.1)	TSPY10 (NP_001307891.1)	99%	99%	0.0
RBMY1B (NP_001006121.1)	RBMY1A1 (NP_005049.1)	99%	99%	0.0
RBMY1D (XP_011529789.1)	RBMY1E (XP_011529796.1)	100%	100%	0.0
ND4 (YP_003024035.1)	ND5 (YP_003024036.1)	24%	44%	3e-09
