Gene 1	Gene 2	id %	som %	E-value
si:dkeyp-3f10.11 (XP_009300996.1)	or136-1 (NP_001129719.1)	79%	89%	0.0
LOC108179103 (XP_017212270.1)	LOC571410 (XP_693932.2)	47%	68%	8e-91
tulp1b (XP_021332987.1)	LOC110439885 (XP_021333037.1)	95%	100%	4e-09
cabz01076234.2 (XP_017212415.1)	zgc:175177 (XP_021333757.1)	84%	89%	1e-164
LOC108190590 (XP_021333797.1)	si:dkey-162h11.3 (XP_021333794.1)	56%	75%	1e-95
si:cabz01007802.1 (XP_001920639.4)	si:cabz01007807.1 (XP_002667295.4)	32%	53%	8e-44
LOC110439976 (XP_021333800.1)	si:dkey-187j14.6 (XP_021333799.1)	29%	43%	9e-11
si:dkey-187j14.4 (XP_001345338.1)	zgc:172065 (XP_005166689.1)	82%	89%	0.0
zgc:172065 (XP_005166689.1)	LOC110437729 (XP_005166693.1)	88%	92%	0.0
LOC101886404 (XP_017212673.1)	LOC108179114 (XP_017212674.1)	91%	93%	0.0
LOC100332081 (XP_021333766.1)	LOC100534786 (XP_009301125.1)	68%	81%	0.0
LOC100331508 (XP_009301113.1)	LOC101885464 (XP_005160452.1)	69%	78%	0.0
zgc:172075 (XP_021333771.1)	si:ch211-285c6.4 (XP_021333329.1)	80%	89%	0.0
si:ch211-285c6.4 (XP_021333329.1)	si:ch211-285c6.1 (XP_684952.2)	85%	92%	0.0
si:ch211-285c6.3 (XP_685228.2)	LOC100534694 (XP_009301129.1)	56%	68%	2e-137
LOC100534694 (XP_009301129.1)	si:dkey-192d15.2 (NP_001314756.1)	33%	48%	7e-40
si:dkey-192d15.2 (NP_001314756.1)	LOC107980443 (NP_001314761.1)	74%	83%	0.0
si:dkey-192d15.3 (XP_021333330.1)	si:ch211-282j17.1 (NP_001025306.1)	79%	86%	0.0
si:ch211-282j17.1 (NP_001025306.1)	si:ch211-282j17.3 (XP_009301106.1)	77%	85%	0.0
si:ch211-282j17.12 (XP_001334303.4)	si:ch211-282j17.13 (XP_001334403.2)	96%	97%	0.0
si:ch211-282j17.7 (XP_017212430.1)	si:ch211-282j17.8 (XP_021333331.1)	78%	83%	0.0
si:ch211-282j17.8 (XP_021333331.1)	si:ch211-282j17.10 (NP_001026840.1)	78%	85%	0.0
si:ch211-282j17.10 (NP_001026840.1)	si:ch211-282j17.11 (XP_017212361.1)	78%	83%	0.0
si:ch211-282j17.11 (XP_017212361.1)	si:ch73-335d12.2 (NP_001076271.1)	88%	91%	0.0
si:dkey-88n24.9 (XP_021333211.1)	si:dkey-88n24.8 (XP_021333210.1)	77%	83%	0.0
si:dkey-88n24.8 (XP_021333210.1)	si:dkey-88n24.7 (NP_001314983.1)	79%	85%	0.0
si:dkey-88n24.7 (NP_001314983.1)	si:dkey-88n24.6 (NP_001314972.1)	81%	85%	0.0
si:ch211-63p21.3 (XP_001919193.1)	si:ch211-63p21.4 (XP_021333334.1)	84%	89%	0.0
si:ch211-63p21.4 (XP_021333334.1)	si:ch211-63p21.5 (XP_021333337.1)	80%	84%	0.0
slc12a10.2 (NP_001038466.1)	slc12a10.3 (XP_021333240.1)	76%	87%	0.0
si:dkey-83f18.11 (XP_021333043.1)	si:dkey-83f18.10 (NP_001093543.1)	60%	67%	1e-91
si:dkey-83f18.10 (NP_001093543.1)	si:dkey-83f18.9 (NP_001093552.1)	53%	62%	8e-76
si:dkey-83f18.9 (NP_001093552.1)	si:dkey-83f18.7 (NP_001093541.1)	72%	81%	0.0
si:dkey-83f18.7 (NP_001093541.1)	LOC103911323 (XP_021333336.1)	84%	88%	2e-79
LOC103911323 (XP_021333336.1)	zgc:162060 (NP_001082919.1)	71%	80%	4e-66
zgc:162060 (NP_001082919.1)	si:dkey-83f18.5 (NP_001093472.1)	75%	81%	0.0
si:dkey-83f18.5 (NP_001093472.1)	si:dkey-83f18.3 (NP_001093551.1)	84%	90%	0.0
si:dkey-83f18.3 (NP_001093551.1)	LOC100000851 (NP_001093539.1)	80%	87%	0.0
LOC100000851 (NP_001093539.1)	si:ch211-225k7.6 (XP_009301138.1)	85%	90%	0.0
si:ch211-225k7.6 (XP_009301138.1)	si:ch211-225k7.2 (XP_003198916.1)	87%	90%	0.0
si:ch211-225k7.2 (XP_003198916.1)	si:ch211-225k7.3 (XP_021333338.1)	86%	91%	0.0
si:ch211-225k7.3 (XP_021333338.1)	si:ch211-225k7.4 (NP_001116876.1)	75%	81%	0.0
si:ch211-225k7.4 (NP_001116876.1)	si:ch211-225k7.5 (NP_001093550.1)	76%	84%	0.0
si:ch211-225k7.5 (NP_001093550.1)	LOC110439916 (XP_021333339.1)	80%	83%	5e-128
LOC110439916 (XP_021333339.1)	si:dkey-28d5.3 (XP_009301145.1)	85%	88%	4e-139
si:dkey-28d5.3 (XP_009301145.1)	si:dkey-28d5.4 (XP_021333774.1)	83%	87%	5e-144
si:dkey-28d5.4 (XP_021333774.1)	si:dkey-83f18.2 (XP_021333340.1)	84%	90%	8e-149
LOC108179137 (XP_017212678.2)	LOC108190604 (XP_017212437.1)	32%	56%	2e-16
LOC108190604 (XP_017212437.1)	si:dkey-28d5.8 (XP_017212439.2)	91%	95%	1e-87
si:dkey-28d5.8 (XP_017212439.2)	si:dkey-28d5.9 (XP_021333341.1)	57%	66%	2e-54
si:dkey-28d5.9 (XP_021333341.1)	si:dkey-28d5.10 (XP_002662681.2)	55%	64%	1e-50
si:dkey-28d5.10 (XP_002662681.2)	LOC100334522 (XP_009301150.1)	77%	83%	0.0
LOC100334522 (XP_009301150.1)	si:dkey-28d5.12 (XP_017212679.1)	80%	86%	0.0
si:dkey-28d5.12 (XP_017212679.1)	si:dkey-28d5.13 (XP_009301135.1)	85%	89%	0.0
si:dkey-28d5.13 (XP_009301135.1)	si:dkey-28d5.14 (XP_021333342.1)	82%	87%	0.0
si:dkey-28d5.14 (XP_021333342.1)	si:dkey-81n2.2 (XP_009301132.1)	83%	89%	0.0
si:dkey-81n2.2 (XP_009301132.1)	si:dkey-81n2.1 (NP_001155075.1)	74%	79%	0.0
si:dkey-81n2.1 (NP_001155075.1)	si:ch211-272h9.3 (NP_001122059.1)	75%	81%	0.0
ltb4r (XP_002662767.4)	ltb4r2a (XP_017212293.2)	42%	63%	7e-83
zgc:195075 (NP_001124132.1)	LOC100333313 (XP_021333775.1)	47%	63%	6e-74
LOC565424 (XP_693796.5)	si:dkeyp-67a8.4 (XP_694045.2)	88%	93%	0.0
si:dkey-10h3.1 (XP_021333776.1)	LOC110439918 (XP_021333350.1)	28%	41%	3e-19
LOC110439918 (XP_021333350.1)	LOC565947 (XP_017212440.2)	32%	48%	2e-24
LOC565947 (XP_017212440.2)	LOC108190750 (XP_021333778.1)	90%	93%	0.0
LOC108190750 (XP_021333778.1)	LOC110439969 (XP_021333779.1)	30%	45%	2e-30
LOC110439969 (XP_021333779.1)	si:dkey-23a13.2 (XP_005172209.3)	82%	86%	9e-117
si:cabz01036006.1 (XP_021333347.1)	LOC100534707 (XP_021333781.1)	87%	89%	7e-177
LOC100534707 (XP_021333781.1)	LOC108190752 (XP_021333782.1)	97%	98%	0.0
LOC108190752 (XP_021333782.1)	LOC108190753 (XP_017212688.1)	37%	50%	2e-24
cxcl19 (NP_001107123.1)	cxcl8b.3 (NP_001108540.1)	33%	52%	3e-11
cxcl8b.3 (NP_001108540.1)	cxcl8b.1 (NP_001314914.1)	44%	60%	8e-23
LOC101886695 (XP_021333371.1)	si:cabz01030277.1 (XP_005166412.1)	91%	93%	0.0
si:cabz01030277.1 (XP_005166412.1)	si:ch211-163c2.1 (XP_017212451.1)	88%	92%	0.0
jac7 (NP_001103881.1)	zgc:172143 (XP_005166409.3)	57%	74%	6e-135
aep1 (NP_001013322.1)	jac10 (NP_001103506.1)	88%	94%	3e-140
jac10 (NP_001103506.1)	zgc:194686 (NP_001124119.1)	71%	83%	6e-110
zgc:194686 (NP_001124119.1)	jac1 (XP_005166416.2)	67%	78%	7e-158
LOC564481 (XP_002662785.1)	jac6 (NP_001103876.1)	72%	83%	2e-150
jac6 (NP_001103876.1)	LOC564660 (XP_002662786.1)	95%	96%	0.0
LOC564660 (XP_002662786.1)	jac9 (NP_001107106.1)	97%	98%	0.0
jac3 (XP_001920106.1)	jac2 (XP_689401.2)	97%	98%	0.0
mespba (NP_571627.1)	mespaa (NP_571626.1)	54%	66%	3e-38
si:ch211-276a23.5 (XP_021333394.1)	si:ch211-106j24.1 (XP_682987.1)	59%	77%	0.0
LOC100535633 (XP_009301252.1)	btr04 (XP_017212468.1)	65%	81%	5e-157
btr04 (XP_017212468.1)	btr05 (XP_021333400.1)	57%	72%	1e-130
btr05 (XP_021333400.1)	btr06 (NP_001120951.1)	70%	78%	0.0
nitr12 (NP_001020667.1)	si:ch73-266m14.1 (XP_001333206.2)	28%	45%	3e-09
si:ch73-266m14.1 (XP_001333206.2)	nitr10a (XP_005166721.1)	30%	54%	4e-44
nitr10a (XP_005166721.1)	nitr11a (NP_001020672.1)	40%	61%	3e-31
nitr7a (NP_001122037.1)	nitr7b (NP_001005578.1)	79%	85%	7e-100
nitr3a (NP_571727.1)	nitr3b (NP_001007212.1)	84%	89%	3e-88
nitr3b (NP_001007212.1)	nitr3d (NP_938169.1)	71%	81%	4e-119
nitr2a (NP_001122263.1)	nitr2b (XP_017212398.1)	65%	76%	6e-149
nitr2b (XP_017212398.1)	nitr1a (NP_001007220.1)	39%	56%	2e-50
nitr1a (NP_001007220.1)	nitr1b (NP_001296748.1)	76%	84%	0.0
nitr1b (NP_001296748.1)	nitr1c (XP_021333406.1)	78%	85%	3e-162
nitr1c (XP_021333406.1)	nitr1d (XP_021333407.1)	80%	85%	0.0
nitr1d (XP_021333407.1)	nitr1k (NP_938162.2)	80%	86%	0.0
LOC101885194 (XP_009301267.1)	nitr1h (XP_017212479.1)	70%	77%	2e-81
nitr1h (XP_017212479.1)	nitr1l (NP_938161.1)	75%	80%	4e-159
nitr1l (NP_938161.1)	nitr1m (XP_021333060.1)	80%	85%	0.0
nitr1m (XP_021333060.1)	nitr1n (NP_001032660.1)	74%	81%	3e-175
nitr5 (NP_001135740.1)	nitr4a (NP_938158.2)	36%	53%	5e-58
nitr4a (NP_938158.2)	nitr6a (NP_954581.3)	27%	50%	6e-15
nitr6a (NP_954581.3)	nitr6b (XP_017212480.1)	81%	84%	1e-144
LOC100329853 (XP_002667358.3)	LOC110439907 (XP_021333313.1)	73%	86%	7e-126
si:ch211-212k18.8 (XP_021333420.1)	si:ch211-212k18.9 (XP_021333422.1)	93%	96%	3e-142
slc3a2a (NP_571676.2)	zgc:158423 (NP_001073552.1)	61%	76%	0.0
si:dkey-19b23.15 (XP_021333451.1)	sat2a (NP_001008598.1)	96%	98%	9e-130
si:dkey-85k7.10 (XP_021333817.1)	si:dkey-85k7.11 (XP_684184.3)	49%	68%	9e-109
chrnb1 (NP_001240739.1)	chrnb1l (NP_001233249.1)	61%	76%	0.0
ponzr5 (NP_001314982.1)	ponzr3 (NP_001314913.1)	58%	70%	2e-53
ponzr3 (NP_001314913.1)	ponzr4 (NP_001314909.1)	80%	91%	1e-76
rbm4.3 (XP_005172323.1)	rbm4.2 (XP_005172346.1)	45%	56%	3e-82
rbm4.2 (XP_005172346.1)	rbm4.1 (XP_021333267.1)	54%	66%	2e-133
zgc:153151 (NP_001038830.1)	si:ch211-216p19.6 (XP_005172385.1)	29%	43%	3e-22
si:dkey-11k2.7 (XP_005172386.1)	ptgr1 (NP_001008651.1)	61%	75%	1e-162
mtm1 (XP_009301342.1)	mtmr1a (XP_009301334.1)	58%	74%	0.0
si:dkey-62k3.6 (XP_017212512.1)	plscr3b (XP_021333129.1)	42%	61%	1e-79
cd82a (XP_021333078.1)	tspan18a (XP_021333138.1)	31%	49%	6e-32
adgrg1 (XP_005166446.1)	LOC563479 (XP_017212539.2)	68%	74%	0.0
LOC799640 (XP_021333296.1)	itln4 (XP_021333317.1)	88%	92%	0.0
LOC110438781 (XP_021333524.1)	LOC110439900 (XP_021333297.1)	93%	96%	4e-118
LOC110439900 (XP_021333297.1)	LOC100538327 (XP_021333318.1)	94%	97%	2e-11
LOC100538327 (XP_021333318.1)	LOC100534675 (XP_021333525.1)	99%	100%	2e-112
LOC100534675 (XP_021333525.1)	LOC110438780 (XP_021333319.1)	99%	100%	2e-112
cilp (XP_009301490.1)	igdcc3 (XP_003199017.2)	27%	45%	4e-06
igdcc3 (XP_003199017.2)	igdcc4 (XP_002662886.2)	36%	53%	2e-107
zgc:153219 (XP_005168969.1)	im:7150573 (XP_021333543.1)	85%	89%	0.0
im:7150573 (XP_021333543.1)	itln2 (NP_001153013.1)	88%	92%	0.0
itln2 (NP_001153013.1)	si:ch211-194p6.10 (XP_021333545.1)	87%	92%	0.0
si:ch211-194p6.10 (XP_021333545.1)	si:ch211-194p6.12 (XP_021333544.1)	95%	97%	0.0
smad3a (NP_571646.1)	smad6a (NP_001019981.2)	29%	46%	5e-39
si:dkey-148a17.5 (NP_001315622.1)	si:dkey-148a17.6 (NP_001315635.1)	55%	72%	1e-126
zgc:136461 (NP_001038747.1)	ctrb1 (NP_997783.1)	87%	93%	1e-169
irx6a (NP_001018869.1)	irx5a (XP_021333268.1)	44%	61%	9e-48
zgc:103601 (NP_001005974.1)	si:dkey-78a14.5 (XP_021333601.1)	96%	98%	0.0
si:dkey-78a14.5 (XP_021333601.1)	si:dkey-78a14.4 (XP_001334322.1)	88%	93%	0.0
c6ast4 (XP_009301601.1)	c6ast3 (NP_001013544.1)	87%	90%	3e-176
c6ast3 (NP_001013544.1)	npsn (NP_001071247.1)	61%	75%	2e-95
npsn (NP_001071247.1)	c6ast1 (NP_001036784.1)	51%	66%	5e-100
tnni2b.2 (NP_001003423.1)	tnni2b.1 (NP_001129964.1)	82%	89%	1e-93
cdh8 (XP_017212564.1)	cdh11 (XP_021333067.1)	61%	76%	0.0
cklf (XP_002662920.1)	cmtm3 (NP_001003468.1)	31%	56%	2e-19
si:ch211-260e23.7 (XP_021333620.1)	zgc:101715 (XP_005166511.1)	54%	78%	8e-37
zgc:101715 (XP_005166511.1)	si:ch211-260e23.8 (XP_021333621.1)	58%	78%	2e-44
cyp2x10.2 (NP_001037774.2)	LOC100148115 (NP_001315620.1)	99%	100%	0.0
si:dkey-286h2.7 (XP_005166578.1)	si:dkey-286h2.3 (NP_001073322.1)	92%	96%	0.0
LOC568392 (XP_017212587.1)	si:busm1-71b9.3 (XP_021333649.1)	82%	90%	0.0
si:busm1-71b9.3 (XP_021333649.1)	cdh28 (XP_017212586.1)	70%	78%	0.0
fgf3 (NP_571366.1)	fgf4 (NP_571710.1)	34%	51%	1e-27
fgf4 (NP_571710.1)	fgf19 (NP_001012246.2)	39%	53%	2e-15
bco1l (XP_021333112.1)	bco1 (NP_001315424.1)	53%	73%	1e-151
LOC110439961 (XP_021333730.1)	LOC101885715 (XP_017212622.1)	99%	99%	5e-158
LOC100334396 (XP_021333736.1)	LOC101886687 (XP_005172429.1)	67%	78%	0.0
LOC100147849 (XP_021333301.1)	muc5f (XP_005169116.2)	23%	38%	2e-18
muc5f (XP_005169116.2)	LOC110439904 (XP_021333303.1)	68%	76%	9e-78
LOC110439904 (XP_021333303.1)	LOC108190763 (XP_021333304.1)	88%	92%	3e-122
LOC108190763 (XP_021333304.1)	LOC108190762 (XP_021333305.1)	88%	93%	0.0
LOC108190762 (XP_021333305.1)	LOC110439905 (XP_021333306.1)	91%	95%	0.0
LOC571043 (XP_699687.6)	LOC100332770 (XP_017212655.1)	36%	62%	7e-08
si:ch211-142d6.2 (XP_001334228.3)	cbln6 (NP_001314678.1)	73%	80%	3e-113
cbln6 (NP_001314678.1)	cbln8 (NP_001103579.1)	56%	67%	6e-85
btr12 (XP_017212401.1)	si:dkey-46i9.6 (XP_700683.4)	42%	62%	7e-159
LOC103911450 (XP_009301965.1)	LOC100535130 (XP_009301964.1)	94%	98%	6e-34
fabp1b.1 (NP_001019822.1)	fabp1b.2 (XP_002663094.2)	50%	71%	2e-43
LOC101886963 (XP_005166805.1)	LOC108190928 (XP_021334026.1)	48%	56%	3e-29
fut9b (XP_017212807.1)	zgc:173737 (NP_001103319.1)	72%	85%	0.0
zgc:173737 (NP_001103319.1)	zgc:103510 (XP_017212809.1)	95%	97%	0.0
zgc:112433 (XP_009301989.1)	ctu1 (XP_017212780.1)	68%	81%	0.0
sept5a (NP_956282.1)	zgc:63587 (NP_956753.1)	68%	84%	7e-112
cxxc1a (NP_956893.1)	mbd1a (XP_009302034.1)	60%	71%	2e-17
LOC100001534 (XP_021334221.1)	LOC100001608 (XP_021334052.1)	99%	99%	0.0
LOC100001608 (XP_021334052.1)	LOC110437761 (XP_021334053.1)	99%	99%	9e-134
pimr106 (XP_021334222.1)	LOC100001760 (XP_001341699.5)	82%	86%	2e-97
LOC100001760 (XP_001341699.5)	pimr105 (XP_021334223.1)	98%	98%	0.0
pimr105 (XP_021334223.1)	LOC100149233 (XP_001920516.3)	100%	100%	1e-112
zgc:86586 (XP_005166892.1)	si:ch211-126g16.10 (NP_001122024.1)	82%	91%	0.0
si:ch211-126g16.10 (NP_001122024.1)	si:ch211-126g16.11 (NP_001121717.1)	87%	93%	0.0
si:ch211-126g16.11 (NP_001121717.1)	b3gnt3 (XP_005166911.1)	84%	90%	0.0
si:ch211-229n2.7 (NP_001116794.1)	si:ch211-229n2.6 (NP_001116735.1)	83%	95%	5e-114
bgna (NP_001002227.1)	si:dkey-6n6.1 (NP_001124118.1)	34%	52%	2e-29
abl2 (XP_005166946.1)	fnbp1l (NP_001003634.1)	36%	62%	2e-06
rpe65b (NP_001082902.2)	rpe65c (NP_001107125.1)	96%	98%	0.0
si:ch73-281k2.5 (XP_009302182.1)	notch2 (NP_001108566.2)	83%	87%	6e-132
foxe3 (NP_001073150.2)	foxd2 (NP_571346.2)	59%	68%	6e-48
si:ch73-196i15.5 (XP_021334085.1)	LOC108179094 (XP_001344909.4)	69%	74%	0.0
LOC108179094 (XP_001344909.4)	LOC110440008 (XP_021334088.1)	69%	74%	2e-113
LOC110440008 (XP_021334088.1)	LOC110440009 (XP_021334090.1)	70%	80%	1e-75
LOC110440009 (XP_021334090.1)	LOC108179096 (XP_021334224.1)	71%	83%	2e-64
si:dkeyp-82a1.6 (XP_001339602.3)	zgc:112962 (XP_009302170.1)	57%	74%	9e-100
aldh9a1a.2 (XP_021333836.1)	aldh9a1a.1 (XP_005166831.1)	94%	96%	0.0
zgc:153631 (NP_001038889.1)	si:dkey-23c22.5 (XP_009302223.1)	69%	77%	3e-98
si:dkey-23c22.5 (XP_009302223.1)	LOC798191 (XP_021334227.1)	67%	77%	2e-117
si:dkey-23c22.9 (XP_021334095.1)	si:ch211-261n11.7 (XP_003199117.4)	53%	66%	4e-73
si:ch211-261n11.7 (XP_003199117.4)	si:ch211-261n11.8 (XP_021334097.1)	37%	53%	2e-35
dnmt3ba (XP_005167049.1)	mapre1a (NP_956158.2)	42%	69%	2e-36
cfp (XP_005167095.1)	si:ch73-237c6.1 (XP_005167041.1)	98%	99%	0.0
mapk14a (XP_005167118.1)	srpk1a (XP_017212769.2)	34%	46%	2e-11
LOC796922 (XP_001922612.6)	LOC797120 (XP_017213071.1)	98%	99%	0.0
LOC568866 (XP_697318.6)	LOC796257 (XP_021334115.1)	98%	99%	0.0
LOC795526 (XP_001333125.5)	LOC797842 (XP_017213074.2)	95%	96%	0.0
LOC797842 (XP_017213074.2)	LOC795662 (XP_001333471.4)	99%	99%	0.0
LOC795662 (XP_001333471.4)	LOC101883541 (XP_009302301.2)	99%	99%	0.0
LOC110438801 (XP_021334114.1)	LOC795802 (XP_001333826.5)	99%	99%	0.0
gstm.1 (NP_997841.1)	gstm.2 (XP_021333974.1)	94%	97%	7e-163
gstm.2 (XP_021333974.1)	gstm.3 (NP_001156323.1)	83%	92%	2e-146
LOC558704 (XP_021334122.1)	slc26a6 (XP_001344243.4)	48%	69%	5e-146
mov10b.2 (NP_001037805.1)	mov10b.1 (NP_001037807.2)	67%	81%	0.0
LOC110439997 (XP_021334009.1)	ptpn1 (NP_001300615.1)	100%	100%	4e-60
tas2r200.2 (NP_001018341.1)	tas2r200.1 (NP_001034919.1)	80%	89%	0.0
LOC100536206 (XP_021334233.1)	LOC100331417 (XP_021334234.1)	97%	99%	1e-180
zgc:194839 (XP_021333833.1)	si:dkey-56i24.1 (NP_001116761.1)	86%	90%	0.0
LOC573060 (XP_009302372.1)	LOC100006889 (XP_009302373.1)	100%	100%	7e-163
LOC100006889 (XP_009302373.1)	zgc:77614 (XP_009302367.1)	100%	100%	7e-163
zgc:77614 (XP_009302367.1)	si:busm1-37i06.3 (XP_009302374.1)	100%	100%	7e-163
si:busm1-37i06.3 (XP_009302374.1)	LOC100006815 (XP_009302377.1)	100%	100%	7e-163
LOC100006815 (XP_009302377.1)	LOC100329825 (XP_009302375.1)	100%	100%	7e-163
LOC100329825 (XP_009302375.1)	LOC101882874 (XP_017212983.1)	100%	100%	7e-163
LOC101882874 (XP_017212983.1)	LOC110440030 (XP_021334236.1)	100%	100%	7e-163
LOC110440030 (XP_021334236.1)	LOC100535522 (XP_009302394.1)	100%	100%	7e-163
LOC100535522 (XP_009302394.1)	LOC100535555 (XP_017212979.1)	100%	100%	7e-163
LOC100535555 (XP_017212979.1)	LOC100535429 (XP_017212990.1)	100%	100%	7e-163
LOC100535429 (XP_017212990.1)	LOC100006401 (XP_017212986.1)	100%	100%	7e-163
LOC100006401 (XP_017212986.1)	LOC100002202 (XP_021334240.1)	99%	100%	2e-162
LOC100002202 (XP_021334240.1)	LOC100329917 (XP_017212988.1)	99%	100%	2e-162
LOC100329917 (XP_017212988.1)	LOC103911535 (XP_009302388.1)	100%	100%	7e-163
LOC100536005 (XP_009302385.1)	LOC100536964 (XP_009302384.1)	99%	99%	2e-160
LOC100536964 (XP_009302384.1)	LOC101885891 (XP_005167266.1)	95%	95%	1e-84
LOC101885891 (XP_005167266.1)	LOC103911531 (XP_009302381.1)	93%	93%	5e-57
LOC103911531 (XP_009302381.1)	LOC100007069 (XP_001923623.1)	93%	93%	2e-57
LOC100007069 (XP_001923623.1)	LOC100007049 (XP_009302379.1)	95%	95%	6e-84
LOC100007049 (XP_009302379.1)	LOC100007007 (XP_021334235.1)	100%	100%	7e-163
LOC110440035 (XP_021334248.1)	si:zfos-367g9.1 (XP_005167290.2)	29%	43%	2e-14
si:busm1-104n07.3 (XP_005167291.1)	si:busm1-160c18.6 (NP_001007049.3)	30%	47%	2e-11
si:busm1-160c18.6 (NP_001007049.3)	si:zfos-2070c2.3 (XP_009302413.1)	31%	42%	3e-14
mhc2dab (NP_571551.2)	si:busm1-266f07.2 (NP_001004521.2)	28%	52%	4e-11
si:ch211-170d8.5 (XP_005167430.1)	si:ch211-170d8.8 (XP_005167444.1)	33%	56%	3e-33
LOC100000633 (XP_009302444.1)	zgc:174931 (NP_001315033.1)	52%	65%	2e-154
sult1st7 (XP_017213027.1)	sult1st9 (XP_009302521.1)	82%	89%	0.0
sult1st9 (XP_009302521.1)	sult1st1 (NP_891986.1)	73%	84%	4e-169
sult1st1 (NP_891986.1)	sult1st2 (NP_899190.2)	81%	91%	0.0
tas1r2.1 (NP_001034920.1)	tas1r2.2 (NP_001077325.1)	70%	83%	0.0
hes2.2 (NP_001038818.1)	hes2.1 (XP_021333940.1)	56%	75%	3e-67
zgc:195023 (NP_001122213.1)	nppb (NP_001314705.1)	71%	82%	3e-07
nppb (NP_001314705.1)	nppa (NP_942095.2)	33%	48%	5e-12
LOC110440002 (XP_021334013.1)	LOC108191006 (XP_021334014.1)	63%	77%	6e-124
si:ch211-194e1.9 (XP_017213032.1)	si:ch211-194e1.7 (XP_021334175.1)	90%	94%	0.0
LOC100535162 (XP_017213099.1)	LOC110437731 (XP_003199194.1)	53%	71%	1e-43
nkx3-1 (XP_682960.4)	nkx2.7 (NP_571494.1)	66%	80%	4e-26
nr5a1a (NP_571869.1)	nr6a1a (XP_017212760.1)	28%	48%	4e-50
LOC101883320 (XP_021334192.1)	apeh (XP_017213050.2)	87%	93%	6e-72
si:ch73-236j9.2 (XP_021334194.1)	slc35e2b (XP_021334195.1)	100%	100%	0.0
LOC110440027 (XP_021334206.1)	wu:fl23c11 (XP_009302641.1)	32%	47%	7e-09
cldn10b (NP_001018449.2)	LOC553386 (XP_005167454.1)	37%	57%	1e-47
LOC553386 (XP_005167454.1)	LOC110437809 (XP_021334473.1)	31%	52%	7e-32
ptgfrn (XP_009302671.1)	LOC100005927 (XP_003199212.3)	25%	43%	7e-49
hoxd3a (XP_021334277.1)	hoxd4a (NP_001119917.1)	39%	53%	2e-33
hoxd4a (NP_001119917.1)	hoxd9a (NP_571201.3)	65%	77%	5e-23
hoxd9a (NP_571201.3)	hoxd10a (NP_571241.2)	59%	75%	2e-41
hoxd10a (NP_571241.2)	hoxd11a (NP_571242.1)	58%	81%	6e-30
hoxd11a (NP_571242.1)	hoxd12a (NP_001119958.1)	62%	79%	2e-23
hoxd12a (NP_001119958.1)	hoxd13a (NP_571244.2)	53%	71%	1e-18
tuba8l3 (NP_001003558.1)	si:ch73-199e17.1 (XP_005167502.1)	96%	99%	0.0
si:dkey-90l23.1 (XP_021334458.1)	si:ch1073-75o15.4 (XP_002663370.1)	54%	70%	4e-34
si:ch1073-75o15.4 (XP_002663370.1)	LOC564755 (XP_009302762.1)	56%	66%	4e-35
LOC564755 (XP_009302762.1)	zgc:171776 (NP_001103190.1)	57%	71%	1e-78
zgc:171776 (NP_001103190.1)	si:ch1073-75o15.3 (NP_001315125.1)	67%	79%	4e-105
si:ch1073-75o15.3 (NP_001315125.1)	zgc:153499 (XP_021334448.1)	53%	68%	2e-78
wnt6b (XP_003199237.2)	wnt10a (NP_571055.1)	38%	55%	3e-80
LOC100003133 (XP_001342763.2)	si:ch211-167j6.5 (XP_009302797.1)	60%	72%	3e-101
cd28 (XP_005167576.1)	si:ch211-67e16.2 (XP_005167569.1)	62%	68%	4e-55
si:ch211-67e16.2 (XP_005167569.1)	si:ch211-67e16.3 (XP_002663378.2)	99%	99%	6e-51
si:ch211-140m22.7 (NP_001315074.1)	ndufv3 (XP_009302930.1)	61%	78%	1e-08
cx30.3 (NP_997990.2)	gja3 (XP_005167598.1)	47%	62%	7e-73
crygm7 (NP_001018631.1)	si:dkey-57a22.14 (XP_021334461.1)	50%	75%	6e-71
si:dkey-57a22.14 (XP_021334461.1)	crygm6 (NP_001018630.1)	46%	75%	7e-69
crygm6 (NP_001018630.1)	si:dkey-57a22.15 (NP_001116783.1)	61%	80%	6e-89
si:dkey-57a22.15 (NP_001116783.1)	crygm1 (NP_001007786.1)	51%	71%	4e-69
crygm1 (NP_001007786.1)	zgc:153846 (NP_001070117.1)	98%	100%	6e-132
crygm2c (NP_001007784.1)	crygmxl1 (NP_001019594.1)	53%	73%	1e-71
crygmxl1 (NP_001019594.1)	crygm2b (NP_001018619.1)	53%	74%	1e-71
crygm2b (NP_001018619.1)	crygm2a (NP_001018131.1)	87%	97%	7e-117
crygm2d13 (NP_001002408.1)	crygm2d11 (NP_001103328.1)	85%	91%	1e-109
crygm2d11 (NP_001103328.1)	crygm2d15 (NP_001002582.1)	92%	95%	9e-120
crygm2d15 (NP_001002582.1)	crygm2d18 (NP_001002142.1)	98%	99%	2e-128
crygm2d18 (NP_001002142.1)	crygm2d17 (NP_001092713.1)	93%	97%	4e-121
crygm2d17 (NP_001092713.1)	crygm2d8 (NP_001002581.2)	89%	95%	5e-116
crygm2d8 (NP_001002581.2)	crygm2d14 (NP_001095864.1)	97%	98%	1e-126
crygm2d14 (NP_001095864.1)	crygm2d16 (NP_001096604.1)	94%	98%	3e-123
crygm2d16 (NP_001096604.1)	crygm2d6 (NP_001002138.1)	92%	97%	3e-121
